foxf1_normalized	bmp4_normalized
0.325902	0.140008
0.242038	0.161966
0.170913	0.159549
0.333333	0.138396
0.333333	0.130540
0.339703	0.172240
0.163482	0.109186
0.247346	0.110798
0.368365	0.123691
0.297240	0.128928
0.094480	0.105560
0.361996	0.107172
0.087049	0.089041
0.401274	0.094077
0.277070	0.106164
0.147558	0.067486
0.232484	0.103344
0.292994	0.089243
0.221868	0.085214
0.204883	0.081587
0.270701	0.086825
0.273885	0.081185
0.237792	0.092063
0.169851	0.075342
0.208068	0.060234
0.306794	0.048147
0.198514	0.020548
0.263270	0.039283
0.298301	0.064061
0.262208	0.042707
0.254777	0.025786
0.237792	0.043513
0.386412	0.040089
0.089172	0.020749
0.306794	0.004835
0.194268	0.058824
0.214437	0.054795
0.267516	0.096898
0.133758	0.098308
0.255839	0.103546
0.212314	0.145044
0.286624	0.184327
0.425690	0.243554
0.288747	0.281829
0.235669	0.313054
0.553079	0.317687
0.432059	0.279613
0.338641	0.277599
0.400212	0.294923
0.244161	0.298348
0.384289	0.295528
0.297240	0.311644
0.376858	0.340653
0.519108	0.365834
0.412951	0.425665
0.387473	0.453666
0.319533	0.417204
0.403397	0.405923
0.372611	0.427478
0.464968	0.403707
0.569002	0.436543
0.571125	0.416398
0.495754	0.448429
0.370488	0.469782
0.491507	0.518533
0.429936	0.562651
0.278132	0.511080
0.336518	0.556809
0.462845	0.547542
0.474522	0.595689
0.593418	0.644440
0.477707	0.702659
0.576433	0.775987
0.629512	0.837027
0.641189	0.864625
0.525478	0.791297
0.472399	0.694198
0.590234	0.719178
0.496815	0.678687
0.491507	0.663981
0.467091	0.680097
0.479830	0.677075
0.455414	0.672240
0.444798	0.608179
0.563694	0.633763
0.559448	0.624093
0.666667	0.592667
0.574310	0.642224
0.597665	0.625504
0.607219	0.616640
0.645435	0.635375
0.796178	0.668815
0.521231	0.711926
0.651805	0.809428
0.469214	0.807413
0.776008	0.894037
0.564756	0.882957
0.585987	0.847099
0.725053	0.838034
0.684713	0.823529
0.634820	0.830580
0.731423	0.841660
0.656051	0.797139
0.757962	0.787067
0.630573	0.886785
0.510616	0.846898
0.615711	0.822522
0.737792	0.867446
0.679406	0.888598
0.666667	0.857172
0.658174	0.812248
0.744161	0.838437
0.825902	0.852740
0.683652	0.838840
0.783439	0.789081
0.785563	0.765915
0.792994	0.805197
0.646497	0.758864
0.763270	0.773771
0.773885	0.775987
0.713376	0.731869
0.715499	0.660556
0.643312	0.719984
0.653928	0.646656
0.756900	0.688558
0.642251	0.666600
0.648620	0.658340
0.712314	0.665592
0.688960	0.634166
0.719745	0.637792
0.635881	0.638598
0.587049	0.681305
0.629512	0.736906
0.726115	0.694803
0.697452	0.707091
0.589172	0.698026
0.524416	0.664182
0.515924	0.659549
0.651805	0.621072
0.573248	0.618654
0.628450	0.580379
0.604034	0.614625
0.485138	0.623691
0.538217	0.600322
0.587049	0.625302
0.664544	0.602135
0.648620	0.638598
0.560510	0.604150
0.719745	0.628727
0.644374	0.599517
0.634820	0.579976
0.588110	0.605359
0.536093	0.579573
0.652866	0.594883
0.700637	0.580983
0.746285	0.567486
0.677282	0.545729
0.662420	0.563860
0.516985	0.547139
0.636943	0.545125
0.513800	0.537873
0.611465	0.511886
0.470276	0.493956
0.602972	0.512893
0.636943	0.511080
0.443737	0.478646
0.432059	0.489122
0.531847	0.495165
0.605096	0.496777
0.617834	0.470387
0.491507	0.511483
0.683652	0.468171
0.415074	0.456285
0.508493	0.471797
0.643312	0.466761
0.508493	0.485697
0.582803	0.496777
0.605096	0.483884
0.611465	0.451450
0.443737	0.476027
0.569002	0.479452
0.559448	0.496978
0.548832	0.459508
0.526539	0.430097
0.575372	0.440975
0.574310	0.461120
0.493631	0.422442
0.542463	0.412369
0.600849	0.415592
0.617834	0.418413
0.540340	0.443392
0.544586	0.442990
0.453291	0.430500
0.496815	0.423449
0.515924	0.428485
0.531847	0.418614
0.545648	0.404110
0.511677	0.376108
0.515924	0.376712
0.444798	0.376914
0.507431	0.373691
0.418259	0.363618
0.363057	0.389202
0.584926	0.372482
0.382166	0.367043
0.470276	0.398670
0.365180	0.409750
0.485138	0.391015
0.518047	0.414988
0.463907	0.413779
0.393843	0.400483
0.348195	0.398066
0.315287	0.396253
0.470276	0.352538
0.575372	0.373892
0.345011	0.336624
0.576433	0.376511
0.500000	0.354351
0.514862	0.366438
0.427813	0.371878
0.450106	0.355359
0.562633	0.371273
0.404459	0.357373
0.533970	0.376309
0.550955	0.338437
0.429936	0.357776
0.593418	0.373086
0.558386	0.350121
0.519108	0.396656
0.422505	0.377720
0.516985	0.363014
0.364119	0.362812
0.507431	0.361805
0.468153	0.341861
0.509554	0.327156
0.486200	0.340048
0.410828	0.329371
0.439490	0.338235
0.503185	0.325947
0.390658	0.353546
0.564756	0.325141
0.457537	0.334609
0.353503	0.335012
0.322718	0.328767
0.488323	0.313054
0.469214	0.347301
0.365180	0.312450
0.488323	0.320508
0.460722	0.285052
0.446921	0.301974
0.366242	0.301370
0.292994	0.298348
0.356688	0.332796
0.375796	0.307010
0.430998	0.286060
0.386412	0.297341
0.416136	0.302780
0.486200	0.268936
0.459660	0.275786
0.399151	0.302579
0.501062	0.286261
0.325902	0.291297
0.326964	0.264303
0.332272	0.285858
0.291932	0.293715
0.460722	0.298952
0.400212	0.294521
0.475584	0.294923
0.481953	0.271354
0.397028	0.275181
0.594480	0.304795
0.563694	0.286664
0.477707	0.288074
0.594480	0.312853
0.512739	0.274980
0.529724	0.294319
0.459660	0.287671
0.507431	0.291902
0.335456	0.310637
0.409766	0.316277
0.299363	0.313255
0.453291	0.313255
0.537155	0.325544
0.359873	0.292103
0.251592	0.267325
0.425690	0.283038
0.354565	0.288477
0.522293	0.304996
0.346072	0.295528
0.318471	0.281628
0.418259	0.307010
0.416136	0.302579
0.401274	0.304996
0.408705	0.292909
0.333333	0.283239
0.426752	0.272965
0.461783	0.266720
0.337580	0.251410
0.369427	0.246374
0.333333	0.261080
0.333333	0.255842
0.316348	0.245165
0.331210	0.252820
0.535032	0.238316
0.454352	0.241136
0.443737	0.246575
0.395966	0.276994
0.351380	0.231668
0.406582	0.244762
0.282378	0.228646
0.323779	0.235898
0.476645	0.235093
0.268577	0.228243
0.282378	0.212732
0.351380	0.213940
0.311040	0.213739
0.368365	0.221595
0.455414	0.220790
0.285563	0.202256
0.307856	0.201652
0.394904	0.203868
0.194268	0.203666
0.419321	0.207494
0.363057	0.225222
0.474522	0.221595
0.372611	0.218171
0.361996	0.232877
0.303609	0.229251
0.374735	0.205278
0.248408	0.189766
0.369427	0.198630
0.191083	0.210516
0.467091	0.202659
0.302548	0.190371
0.334395	0.197421
0.447983	0.208703
0.286624	0.206285
0.418259	0.192788
0.347134	0.206084
0.337580	0.201853
0.461783	0.183118
0.318471	0.212732
0.400212	0.204674
0.392781	0.217164
0.410828	0.210919
0.351380	0.220387
0.335456	0.220387
0.437367	0.226833
0.239915	0.210919
0.338641	0.207494
0.385350	0.215149
0.322718	0.187752
0.274947	0.200645
0.433121	0.183118
0.428875	0.204472
0.286624	0.175866
0.380042	0.199637
0.320594	0.213135
0.414013	0.187752
0.251592	0.207695
0.329087	0.223610
0.472399	0.237712
0.352442	0.187752
0.360934	0.224416
0.287686	0.202055
0.170913	0.202256
0.223992	0.204674
0.257962	0.221998
0.251592	0.183723
0.345011	0.197421
0.394904	0.200443
0.269639	0.198227
0.263270	0.170024
0.229299	0.172442
0.325902	0.183723
0.253715	0.167808
0.252654	0.171434
0.297240	0.177881
0.255839	0.172039
0.331210	0.168614
0.408705	0.191982
0.338641	0.203062
0.340764	0.205278
0.369427	0.193191
0.297240	0.164786
0.192144	0.197421
0.188960	0.218775
0.347134	0.186543
0.272824	0.172844
0.346072	0.192385
0.397028	0.171031
0.297240	0.188356
0.345011	0.187953
0.420382	0.179291
0.238854	0.172643
0.328025	0.145850
0.348195	0.142627
0.377919	0.181507
0.386412	0.158944
0.303609	0.169017
0.243100	0.167204
0.385350	0.170427
0.349257	0.171233
0.242038	0.160153
0.304671	0.156930
0.182590	0.173046
0.248408	0.155721
0.192144	0.153304
0.306794	0.132151
0.341826	0.141015
0.294055	0.140008
0.384289	0.137389
0.233546	0.130943
0.231423	0.129734
0.250531	0.128122
0.352442	0.146052
0.320594	0.151088
0.374735	0.145850
0.340764	0.163779
0.319533	0.150886
0.250531	0.172643
0.216561	0.166197
0.366242	0.145447
0.199575	0.164384
0.243100	0.162369
0.158174	0.151088
0.361996	0.177276
0.244161	0.175866
0.348195	0.141821
0.390658	0.145246
0.343949	0.195407
0.233546	0.171031
0.212314	0.155923
0.347134	0.145850
0.297240	0.144843
0.088110	0.163981
0.324841	0.136785
0.244161	0.130540
0.264331	0.112812
0.305732	0.097703
0.312102	0.093876
0.326964	0.110395
0.204883	0.106164
0.230361	0.081789
0.202760	0.103747
0.226115	0.083602
0.300425	0.106366
0.218684	0.085818
0.119958	0.090653
0.269639	0.077357
0.243100	0.072724
0.267516	0.055197
0.256900	0.068896
0.195329	0.068292
0.326964	0.060032
0.238854	0.058824
0.194268	0.043715
0.180467	0.053183
0.230361	0.046535
0.314225	0.055197
0.148620	0.052579
0.057325	0.030016
0.181529	0.011483
0.199575	0.059226
0.242038	0.072321
0.125265	0.081789
0.297240	0.094682
0.239915	0.098106
0.266454	0.130943
0.201699	0.142224
0.299363	0.190169
0.249469	0.220588
0.452229	0.259267
0.297240	0.300967
0.216561	0.294319
0.400212	0.266519
0.296178	0.263699
0.360934	0.310637
0.274947	0.296334
0.289809	0.295729
0.323779	0.324335
0.385350	0.327558
0.416136	0.374295
0.426752	0.414585
0.468153	0.464948
0.409766	0.493151
0.463907	0.421837
0.371550	0.421837
0.351380	0.407736
0.289809	0.402297
0.664544	0.416197
0.317410	0.415592
0.313163	0.438155
0.428875	0.469178
0.410828	0.480056
0.484076	0.501612
0.507431	0.585818
0.439490	0.558219
0.407643	0.604351
0.334395	0.668815
0.425690	0.684529
0.507431	0.734287
0.516985	0.822925
0.608280	0.814666
0.466030	0.744158
0.559448	0.708703
0.489384	0.700645
0.476645	0.628928
0.519108	0.645246
0.481953	0.644641
0.492569	0.634569
0.542463	0.648268
0.489384	0.619662
0.477707	0.646857
0.460722	0.622079
0.462845	0.610395
0.525478	0.583199
0.753715	0.623691
0.545648	0.597905
0.656051	0.629130
0.520170	0.669823
0.553079	0.817083
0.643312	0.886180
0.727176	0.837631
0.513800	0.807010
0.608280	0.845488
0.524416	0.836221
0.528662	0.839041
0.647558	0.827961
0.713376	0.828969
0.634820	0.799960
0.514862	0.782232
0.623142	0.854351
0.643312	0.939968
0.578556	0.863014
0.687898	0.859790
0.645435	0.877921
0.630573	0.895649
0.647558	0.830379
0.649682	0.832796
0.547771	0.832393
0.512739	0.809831
0.765393	0.793715
0.687898	0.770346
0.705945	0.767123
0.615711	0.804795
0.783439	0.791297
0.895966	0.797542
0.707006	0.739323
0.654989	0.690975
0.745223	0.704271
0.587049	0.676068
0.783439	0.717969
0.649682	0.699839
0.871550	0.641015
0.704883	0.662772
0.678344	0.681910
0.766454	0.667405
0.731423	0.699234
0.578556	0.641015
0.608280	0.704674
0.538217	0.718977
0.613588	0.676672
0.668790	0.643433
0.564756	0.674658
0.516985	0.665189
0.733546	0.666801
0.648620	0.650483
0.527601	0.615834
0.477707	0.605359
0.581741	0.564867
0.683652	0.570508
0.719745	0.621878
0.594480	0.596898
0.531847	0.641620
0.663482	0.638598
0.607219	0.628727
0.539278	0.644843
0.545648	0.589243
0.622081	0.604553
0.597665	0.594077
0.660297	0.591056
0.569002	0.578364
0.698514	0.590451
0.728238	0.581185
0.556263	0.568292
0.536093	0.578566
0.595541	0.574335
0.606157	0.551571
0.512739	0.535052
0.539278	0.524174
0.584926	0.501007
0.596603	0.481869
0.558386	0.480056
0.513800	0.500604
0.456476	0.468171
0.500000	0.490330
0.436306	0.505641
0.561571	0.462127
0.589172	0.467969
0.597665	0.537268
0.529724	0.475020
0.593418	0.485294
0.543524	0.478445
0.533970	0.497985
0.519108	0.479654
0.549894	0.508864
0.579618	0.488114
0.476645	0.474416
0.561571	0.469984
0.428875	0.434327
0.587049	0.445004
0.526539	0.426873
0.602972	0.459710
0.585987	0.403707
0.609342	0.407534
0.642251	0.414585
0.650743	0.410757
0.664544	0.437752
0.388535	0.392425
0.450106	0.406326
0.607219	0.441176
0.543524	0.431910
0.508493	0.409549
0.469214	0.421837
0.458599	0.383360
0.309979	0.375101
0.407643	0.385778
0.479830	0.371676
0.516985	0.379130
0.459660	0.366841
0.509554	0.352941
0.419321	0.354956
0.588110	0.370064
0.627389	0.395044
0.461783	0.384569
0.314225	0.360193
0.429936	0.397260
0.370488	0.377518
0.502123	0.380338
0.389597	0.376309
0.462845	0.391821
0.363057	0.379533
0.536093	0.347301
0.469214	0.367244
0.628450	0.353546
0.422505	0.321112
0.443737	0.362409
0.547771	0.352337
0.502123	0.358783
0.460722	0.348308
0.539278	0.354553
0.566879	0.363014
0.442675	0.371072
0.492569	0.378928
0.330149	0.358179
0.581741	0.379130
0.483015	0.394440
0.613588	0.370064
0.640127	0.357373
0.561571	0.355963
0.440552	0.374899
0.459660	0.383763
0.455414	0.356567
0.443737	0.319299
0.504246	0.344682
0.472399	0.347301
0.359873	0.306608
0.401274	0.314464
0.375796	0.346092
0.495754	0.347502
0.462845	0.334005
0.467091	0.336422
0.430998	0.325544
0.432059	0.332796
0.567941	0.333602
0.361996	0.291700
0.490446	0.296535
0.435244	0.314867
0.442675	0.290894
0.397028	0.309226
0.365180	0.311442
0.382166	0.277800
0.426752	0.291700
0.403397	0.284247
0.387473	0.312651
0.473461	0.276390
0.340764	0.280419
0.360934	0.283239
0.286624	0.302377
0.504246	0.299355
0.438429	0.313658
0.444798	0.313658
0.511677	0.294923
0.349257	0.294319
0.549894	0.309831
0.348195	0.272562
0.479830	0.277196
0.447983	0.269944
0.464968	0.284045
0.562633	0.281829
0.461783	0.279210
0.418259	0.252820
0.441614	0.319903
0.471338	0.324940
0.411890	0.333602
0.363057	0.314464
0.390658	0.292506
0.494692	0.327760
0.469214	0.339645
0.505308	0.319903
0.529724	0.328969
0.412951	0.314464
0.496815	0.300363
0.434183	0.279815
0.466030	0.266720
0.350318	0.299758
0.438429	0.279412
0.372611	0.315270
0.491507	0.315068
0.506369	0.292103
0.436306	0.298550
0.496815	0.300564
0.341826	0.275584
0.424628	0.260274
0.353503	0.285858
0.322718	0.268735
0.483015	0.274778
0.324841	0.257857
0.425690	0.286261
0.432059	0.258864
0.339703	0.253828
0.368365	0.236100
0.280255	0.242546
0.332272	0.244561
0.386412	0.232474
0.454352	0.247985
0.435244	0.223610
0.533970	0.219380
0.403397	0.225826
0.295117	0.229654
0.368365	0.224416
0.422505	0.237309
0.441614	0.243755
0.266454	0.236906
0.481953	0.227438
0.279193	0.193392
0.393843	0.223610
0.537155	0.208703
0.384289	0.204271
0.507431	0.201853
0.322718	0.223610
0.390658	0.214746
0.328025	0.221394
0.382166	0.236503
0.441614	0.260475
0.388535	0.235294
0.376858	0.223409
0.417197	0.240129
0.387473	0.198832
0.375796	0.185133
0.387473	0.192587
0.343949	0.201450
0.372611	0.214343
0.376858	0.205479
0.454352	0.203666
0.231423	0.201450
0.266454	0.196011
0.399151	0.204271
0.295117	0.203666
0.359873	0.188558
0.309979	0.200242
0.369427	0.198630
0.282378	0.215149
0.262208	0.221998
0.181529	0.218372
0.356688	0.231467
0.299363	0.208501
0.368365	0.202055
0.287686	0.172442
0.357749	0.188155
0.334395	0.187953
0.397028	0.187752
0.320594	0.199839
0.264331	0.188558
0.392781	0.193795
0.256900	0.172442
0.347134	0.178687
0.331210	0.198429
0.480892	0.222804
0.392781	0.224617
0.536093	0.209911
0.309979	0.224416
0.278132	0.194601
0.377919	0.193191
0.375796	0.219380
0.277070	0.189162
0.296178	0.190774
0.261146	0.186140
0.242038	0.187349
0.270701	0.172039
0.299363	0.212732
0.286624	0.188961
0.372611	0.204069
0.356688	0.188759
0.426752	0.180701
0.343949	0.181708
0.363057	0.179694
0.250531	0.179694
0.382166	0.180902
0.380042	0.184126
0.352442	0.203868
0.244161	0.168614
0.316348	0.193594
0.342887	0.205882
0.322718	0.187953
0.186837	0.186745
0.284501	0.188961
0.262208	0.187550
0.257962	0.192385
0.213376	0.197824
0.412951	0.205882
0.348195	0.177276
0.373673	0.186745
0.357749	0.180500
0.318471	0.187550
0.302548	0.174456
0.357749	0.165391
0.254777	0.172643
0.415074	0.158139
0.378981	0.177881
0.277070	0.143030
0.272824	0.177881
0.320594	0.153707
0.333333	0.152901
0.225053	0.145044
0.165605	0.159347
0.218684	0.134166
0.217622	0.128525
0.377919	0.132353
0.309979	0.154110
0.223992	0.144843
0.192144	0.154915
0.208068	0.146253
0.243100	0.146052
0.290870	0.123288
0.356688	0.139605
0.340764	0.142627
0.199575	0.154311
0.347134	0.174255
0.359873	0.178082
0.249469	0.161765
0.279193	0.148066
0.295117	0.171636
0.407643	0.171031
0.329087	0.192184
0.257962	0.178485
0.253715	0.181104
0.262208	0.183924
0.262208	0.190169
0.156051	0.172442
0.234607	0.168010
0.282378	0.185737
0.302548	0.150685
0.292994	0.151692
0.210191	0.135979
0.325902	0.131547
0.262208	0.108985
0.173036	0.094077
0.213376	0.114827
0.257962	0.087228
0.182590	0.094682
0.290870	0.100121
0.384289	0.073932
0.197452	0.079774
0.283439	0.094682
0.243100	0.083803
0.290870	0.070508
0.320594	0.086825
0.211253	0.076753
0.289809	0.072119
0.268577	0.055399
0.298301	0.053586
0.221868	0.060234
0.370488	0.047139
0.325902	0.037268
0.229299	0.053787
0.201699	0.043312
0.235669	0.058421
0.255839	0.041700
0.236730	0.020951
0.270701	0.067486
0.204883	0.051571
0.188960	0.084811
0.181529	0.086019
0.294055	0.126108
0.177282	0.116035
0.352442	0.147462
0.315287	0.188961
0.173036	0.224617
0.262208	0.237309
0.297240	0.259065
0.412951	0.283844
0.329087	0.276591
0.429936	0.313860
0.353503	0.287268
0.285563	0.288880
0.332272	0.311442
0.404459	0.341056
0.347134	0.336825
0.337580	0.378928
0.563694	0.399275
0.392781	0.471797
0.226115	0.529412
0.406582	0.423449
0.315287	0.382957
0.368365	0.378727
0.368365	0.402095
0.371550	0.384166
0.488323	0.455681
0.532909	0.470790
0.391720	0.464746
0.610403	0.495165
0.412951	0.516116
0.304671	0.489122
0.430998	0.527599
0.549894	0.588840
0.522293	0.649879
0.447983	0.672844
0.552017	0.730862
0.458599	0.734287
0.587049	0.768131
0.531847	0.784045
0.522293	0.747985
0.656051	0.714746
0.554140	0.659952
0.489384	0.635173
0.542463	0.615028
0.581741	0.629130
0.360934	0.631749
0.522293	0.583803
0.437367	0.584408
0.510616	0.606769
0.594480	0.606769
0.488323	0.563255
0.548832	0.612208
0.566879	0.629533
0.421444	0.632756
0.504246	0.641821
0.700637	0.761080
0.450106	0.786261
0.614650	0.830782
0.611465	0.864021
0.617834	0.871878
0.616773	0.770951
0.564756	0.813658
0.421444	0.776189
0.570064	0.820508
0.707006	0.810435
0.659236	0.773167
0.639066	0.842466
0.610403	0.912571
0.604034	0.917002
0.686837	0.818695
0.699575	0.868453
0.733546	0.887792
0.762208	0.852538
0.541401	0.765310
0.702760	0.789686
0.752654	0.772965
0.723992	0.778002
0.686837	0.779412
0.732484	0.820306
0.748408	0.871072
0.809979	0.814867
0.764331	0.793312
0.795117	0.760878
0.654989	0.705077
0.801486	0.681708
0.710191	0.687752
0.574310	0.704875
0.592357	0.665794
0.673036	0.677478
0.666667	0.681104
0.668790	0.691982
0.803609	0.687752
0.609342	0.663981
0.665605	0.647663
0.621019	0.690975
0.695329	0.718171
0.663482	0.659750
0.651805	0.682313
0.704883	0.686342
0.536093	0.706084
0.673036	0.666197
0.565817	0.648670
0.770701	0.632353
0.601911	0.628727
0.566879	0.613014
0.549894	0.572119
0.790870	0.597099
0.677282	0.606366
0.625265	0.601330
0.574310	0.618856
0.665605	0.663779
0.687898	0.645649
0.514862	0.654110
0.649682	0.661362
0.613588	0.587228
0.644374	0.599919
0.626327	0.601732
0.690021	0.580379
0.675159	0.583400
0.527601	0.531426
0.606157	0.567889
0.583864	0.563457
0.564756	0.539887
0.597665	0.519138
0.702760	0.534851
0.471338	0.476430
0.653928	0.522160
0.576433	0.467164
0.519108	0.520145
0.555202	0.465351
0.511677	0.466559
0.445860	0.482071
0.491507	0.479049
0.560510	0.507252
0.571125	0.506648
0.630573	0.498993
0.630573	0.508058
0.621019	0.500403
0.621019	0.521757
0.511677	0.500403
0.546709	0.505641
0.475584	0.489525
0.595541	0.475826
0.505308	0.483481
0.496815	0.463940
0.690021	0.467365
0.530786	0.460314
0.600849	0.444601
0.540340	0.424658
0.666667	0.415391
0.478769	0.407937
0.574310	0.404915
0.528662	0.416398
0.614650	0.429895
0.661359	0.446616
0.354565	0.400685
0.480892	0.417607
0.439490	0.394239
0.536093	0.387591
0.382166	0.408944
0.526539	0.422844
0.437367	0.397462
0.468153	0.416600
0.443737	0.374496
0.592357	0.381749
0.504246	0.359186
0.562633	0.374698
0.554140	0.374295
0.374735	0.368050
0.488323	0.387591
0.429936	0.395246
0.447983	0.376914
0.450106	0.360193
0.590234	0.367849
0.325902	0.350524
0.440552	0.356970
0.420382	0.357172
0.395966	0.319098
0.450106	0.382353
0.530786	0.374093
0.616773	0.348509
0.395966	0.352740
0.450106	0.375101
0.575372	0.366438
0.409766	0.368453
0.526539	0.349517
0.426752	0.369863
0.596603	0.354553
0.510616	0.392023
0.513800	0.335214
0.575372	0.365230
0.600849	0.375101
0.527601	0.366841
0.419321	0.387591
0.509554	0.337832
0.367304	0.328969
0.374735	0.339243
0.477707	0.351128
0.486200	0.330580
0.406582	0.347099
0.408705	0.295125
0.501062	0.332998
0.487261	0.339847
0.543524	0.357977
0.573248	0.350524
0.483015	0.317687
0.460722	0.326551
0.515924	0.351128
0.387473	0.339041
0.519108	0.347301
0.406582	0.285052
0.434183	0.300161
0.436306	0.306406
0.433121	0.341861
0.511677	0.303787
0.528662	0.303384
0.381104	0.297139
0.459660	0.278002
0.271762	0.297341
0.403397	0.311241
0.394904	0.296535
0.487261	0.282232
0.473461	0.290290
0.380042	0.275584
0.464968	0.278002
0.400212	0.287671
0.442675	0.284851
0.415074	0.268735
0.371550	0.283844
0.402335	0.268131
0.407643	0.282232
0.360934	0.288678
0.456476	0.278606
0.536093	0.299758
0.386412	0.269541
0.530786	0.291700
0.509554	0.304392
0.469214	0.326350
0.439490	0.326551
0.445860	0.301571
0.470276	0.320911
0.487261	0.342466
0.420382	0.340653
0.342887	0.313457
0.461783	0.323731
0.416136	0.311845
0.467091	0.324940
0.419321	0.310234
0.491507	0.285052
0.352442	0.287873
0.316348	0.324940
0.354565	0.318695
0.411890	0.328767
0.501062	0.337832
0.463907	0.332393
0.459660	0.312651
0.391720	0.301168
0.281316	0.290894
0.376858	0.272562
0.397028	0.250000
0.364119	0.249194
0.410828	0.259267
0.388535	0.263296
0.338641	0.263497
0.468153	0.287067
0.312102	0.261281
0.457537	0.271152
0.266454	0.235697
0.365180	0.203868
0.361996	0.201450
0.457537	0.230661
0.436306	0.224013
0.338641	0.224819
0.357749	0.226027
0.334395	0.216962
0.368365	0.211724
0.389597	0.208501
0.449045	0.210717
0.481953	0.217566
0.346072	0.250000
0.390658	0.237913
0.436306	0.228243
0.446921	0.233884
0.354565	0.221797
0.311040	0.237510
0.398089	0.205681
0.346072	0.192184
0.387473	0.214746
0.385350	0.233884
0.248408	0.214343
0.196391	0.229049
0.342887	0.231064
0.437367	0.227035
0.199575	0.184126
0.223992	0.207293
0.290870	0.207091
0.296178	0.211322
0.301486	0.180500
0.319533	0.202458
0.319533	0.234488
0.320594	0.223811
0.409766	0.208098
0.399151	0.224819
0.450106	0.221595
0.297240	0.210314
0.240977	0.205681
0.306794	0.187349
0.270701	0.198832
0.270701	0.197623
0.372611	0.216559
0.341826	0.216358
0.391720	0.207091
0.330149	0.211120
0.371550	0.209307
0.284501	0.187953
0.474522	0.211926
0.342887	0.171837
0.349257	0.196414
0.509554	0.196213
0.341826	0.182716
0.347134	0.174456
0.351380	0.192385
0.309979	0.186342
0.319533	0.235496
0.291932	0.219178
0.329087	0.220588
0.335456	0.221797
0.314225	0.204875
0.296178	0.240733
0.273885	0.198227
0.434183	0.202861
0.355626	0.223811
0.236730	0.205278
0.420382	0.214142
0.287686	0.202861
0.350318	0.196011
0.320594	0.193594
0.322718	0.191579
0.364119	0.195004
0.291932	0.185939
0.280255	0.188961
0.332272	0.190169
0.148620	0.165794
0.373673	0.187349
0.303609	0.183723
0.342887	0.188155
0.184713	0.196213
0.171975	0.182716
0.381104	0.211120
0.269639	0.209508
0.250531	0.184126
0.294055	0.204472
0.341826	0.205681
0.333333	0.202659
0.288747	0.192788
0.377919	0.188961
0.446921	0.176471
0.299363	0.171837
0.366242	0.182917
0.366242	0.194198
0.382166	0.169420
0.356688	0.174658
0.257962	0.166398
0.414013	0.160153
0.194268	0.159347
0.394904	0.196011
0.168790	0.159549
0.303609	0.151692
0.192144	0.163779
0.280255	0.145246
0.354565	0.160355
0.337580	0.151692
0.160297	0.136583
0.306794	0.129936
0.370488	0.115633
0.461783	0.150886
0.222930	0.137792
0.147558	0.164585
0.175159	0.155318
0.298301	0.140612
0.171975	0.158541
0.298301	0.156930
0.247346	0.167002
0.314225	0.156326
0.226115	0.166197
0.226115	0.158139
0.373673	0.154915
0.355626	0.156326
0.287686	0.137188
0.313163	0.160355
0.331210	0.149476
0.315287	0.195608
0.264331	0.203666
0.366242	0.200040
0.416136	0.207293
0.368365	0.179089
0.201699	0.154512
0.349257	0.161362
0.421444	0.159347
0.269639	0.131547
0.219745	0.131346
0.356688	0.096293
0.266454	0.108783
0.207006	0.102135
0.228238	0.106567
0.425690	0.109589
0.295117	0.083803
0.346072	0.093473
0.145435	0.085616
0.200637	0.080580
0.311040	0.089645
0.234607	0.086422
0.252654	0.088638
0.156051	0.058421
0.254777	0.066076
0.237792	0.069299
0.174098	0.058018
0.266454	0.049557
0.262208	0.067687
0.188960	0.031023
0.272824	0.036060
0.301486	0.027599
0.131635	0.020346
0.183652	0.005641
0.301486	0.016519
0.118896	0.002619
0.138004	0.051974
0.156051	0.067687
0.143312	0.086422
0.184713	0.094682
0.176221	0.088034
0.285563	0.105157
0.260085	0.109186
0.393843	0.131950
0.228238	0.113618
0.354565	0.184730
0.279193	0.197220
0.291932	0.236503
0.331210	0.218977
0.500000	0.272965
0.377919	0.246777
0.394904	0.318090
0.228238	0.280016
0.418259	0.280016
0.179406	0.282031
0.386412	0.301974
0.463907	0.324134
0.312102	0.367043
0.505308	0.410153
0.347134	0.460314
0.498938	0.464746
0.459660	0.393433
0.497877	0.387994
0.349257	0.387994
0.351380	0.392023
0.400212	0.393634
0.538217	0.464142
0.322718	0.490532
0.442675	0.524174
0.521231	0.470387
0.365180	0.482877
0.312102	0.506044
0.386412	0.568695
0.464968	0.571918
0.564756	0.637591
0.577495	0.679694
0.489384	0.674658
0.606157	0.658944
0.548832	0.688961
0.518047	0.700443
0.394904	0.759871
0.575372	0.687147
0.424628	0.654915
0.422505	0.662369
0.437367	0.597905
0.538217	0.571112
0.562633	0.583199
0.366242	0.582998
0.549894	0.591056
0.521231	0.620467
0.560510	0.624295
0.550955	0.603948
0.654989	0.629936
0.537155	0.634166
0.530786	0.681104
0.582803	0.652498
0.564756	0.708703
0.572187	0.750000
0.606157	0.739726
0.550955	0.803384
0.540340	0.821112
0.535032	0.798952
0.540340	0.776994
0.561571	0.825947
0.541401	0.816277
0.662420	0.816277
0.709130	0.801974
0.698514	0.831587
0.762208	0.879331
0.638004	0.891015
0.644374	0.830379
0.746285	0.848711
0.705945	0.816076
0.611465	0.810234
