foxa2_normalized	foxf1_normalized_foxa2_panel	sox2_normalized	foxf1_normalized_sox2_panel
0.041667	0.000000	0.204545	0.000000
0.062500	0.000000	0.181818	0.000000
0.041667	0.000000	0.159091	0.000000
0.062500	0.000000	0.159091	0.000000
0.041667	0.007143	0.181818	0.007143
0.041667	0.000000	0.181818	0.000000
0.041667	0.000000	0.181818	0.000000
0.041667	0.000000	0.159091	0.000000
0.041667	0.000000	0.159091	0.000000
0.041667	0.000000	0.136364	0.000000
0.062500	0.000000	0.113636	0.000000
0.083333	0.000000	0.159091	0.000000
0.083333	0.000000	0.159091	0.000000
0.104167	0.000000	0.204545	0.000000
0.145833	0.000000	0.227273	0.000000
0.145833	0.000000	0.227273	0.000000
0.166667	0.000000	0.295455	0.000000
0.187500	0.000000	0.272727	0.000000
0.145833	0.007143	0.250000	0.007143
0.166667	0.000000	0.227273	0.000000
0.145833	0.000000	0.204545	0.000000
0.145833	0.000000	0.181818	0.000000
0.145833	0.007143	0.159091	0.007143
0.125000	0.000000	0.159091	0.000000
0.125000	0.021429	0.136364	0.021429
0.083333	0.035714	0.090909	0.035714
0.083333	0.135714	0.045455	0.135714
0.041667	0.035714	0.045455	0.035714
0.041667	0.000000	0.000000	0.000000
0.062500	0.000000	0.000000	0.000000
0.083333	0.000000	0.045455	0.000000
0.083333	0.000000	0.045455	0.000000
0.104167	0.000000	0.068182	0.000000
0.104167	0.000000	0.068182	0.000000
0.083333	0.000000	0.045455	0.000000
0.083333	0.000000	0.045455	0.000000
0.083333	0.000000	0.068182	0.000000
0.083333	0.000000	0.068182	0.000000
0.083333	0.000000	0.090909	0.000000
0.125000	0.000000	0.113636	0.000000
0.145833	0.000000	0.136364	0.000000
0.166667	0.000000	0.159091	0.000000
0.187500	0.000000	0.181818	0.000000
0.208333	0.000000	0.181818	0.000000
0.229167	0.000000	0.181818	0.000000
0.187500	0.000000	0.159091	0.000000
0.187500	0.000000	0.136364	0.000000
0.208333	0.000000	0.159091	0.000000
0.229167	0.000000	0.159091	0.000000
0.208333	0.000000	0.159091	0.000000
0.250000	0.000000	0.159091	0.000000
0.229167	0.000000	0.136364	0.000000
0.208333	0.000000	0.136364	0.000000
0.187500	0.000000	0.090909	0.000000
0.166667	0.000000	0.022727	0.000000
0.145833	0.014286	0.000000	0.014286
0.125000	0.000000	0.000000	0.000000
0.125000	0.000000	0.000000	0.000000
0.145833	0.000000	0.000000	0.000000
0.145833	0.000000	0.000000	0.000000
0.125000	0.000000	0.000000	0.000000
0.125000	0.000000	0.000000	0.000000
0.104167	0.050000	0.000000	0.050000
0.125000	0.000000	0.000000	0.000000
0.125000	0.000000	0.000000	0.000000
0.145833	0.000000	0.000000	0.000000
0.187500	0.000000	0.068182	0.000000
0.187500	0.000000	0.159091	0.000000
0.187500	0.000000	0.204545	0.000000
0.145833	0.007143	0.181818	0.007143
0.166667	0.007143	0.181818	0.007143
0.125000	0.000000	0.159091	0.000000
0.145833	0.000000	0.090909	0.000000
0.166667	0.000000	0.045455	0.000000
0.125000	0.000000	0.068182	0.000000
0.145833	0.000000	0.045455	0.000000
0.145833	0.000000	0.068182	0.000000
0.145833	0.014286	0.045455	0.014286
0.166667	0.000000	0.068182	0.000000
0.145833	0.000000	0.045455	0.000000
0.104167	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.062500	0.028571	0.000000	0.028571
0.083333	0.007143	0.000000	0.007143
0.083333	0.000000	0.000000	0.000000
0.062500	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.125000	0.000000	0.045455	0.000000
0.125000	0.000000	0.068182	0.000000
0.187500	0.000000	0.113636	0.000000
0.166667	0.000000	0.090909	0.000000
0.166667	0.064286	0.113636	0.064286
0.187500	0.000000	0.068182	0.000000
0.187500	0.000000	0.045455	0.000000
0.145833	0.000000	0.000000	0.000000
0.104167	0.000000	0.000000	0.000000
0.083333	0.000000	0.045455	0.000000
0.083333	0.000000	0.113636	0.000000
0.083333	0.000000	0.181818	0.000000
0.083333	0.021429	0.181818	0.021429
0.062500	0.000000	0.136364	0.000000
0.041667	0.000000	0.113636	0.000000
0.041667	0.000000	0.045455	0.000000
0.041667	0.000000	0.000000	0.000000
0.020833	0.000000	0.000000	0.000000
0.041667	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.104167	0.000000	0.000000	0.000000
0.125000	0.000000	0.000000	0.000000
0.125000	0.000000	0.022727	0.000000
0.125000	0.000000	0.022727	0.000000
0.083333	0.000000	0.022727	0.000000
0.083333	0.000000	0.000000	0.000000
0.062500	0.007143	0.000000	0.007143
0.041667	0.000000	0.000000	0.000000
0.020833	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.041667	0.000000	0.022727	0.000000
0.041667	0.000000	0.045455	0.000000
0.062500	0.000000	0.090909	0.000000
0.041667	0.000000	0.068182	0.000000
0.062500	0.000000	0.045455	0.000000
0.041667	0.000000	0.022727	0.000000
0.041667	0.000000	0.022727	0.000000
0.041667	0.014286	0.045455	0.014286
0.020833	0.000000	0.045455	0.000000
0.020833	0.000000	0.022727	0.000000
0.000000	0.000000	0.022727	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.035714	0.000000	0.035714
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.014286	0.000000	0.014286
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.135714	0.000000	0.135714
0.000000	0.007143	0.000000	0.007143
0.000000	0.000000	0.000000	0.000000
0.000000	0.057143	0.045455	0.057143
0.000000	0.000000	0.136364	0.000000
0.000000	0.000000	0.204545	0.000000
0.000000	0.000000	0.204545	0.000000
0.000000	0.007143	0.227273	0.007143
0.000000	0.000000	0.227273	0.000000
0.000000	0.135714	0.250000	0.135714
0.000000	0.000000	0.250000	0.000000
0.000000	0.000000	0.250000	0.000000
0.000000	0.000000	0.250000	0.000000
0.000000	0.057143	0.295455	0.057143
0.000000	0.000000	0.272727	0.000000
0.000000	0.000000	0.250000	0.000000
0.000000	0.000000	0.250000	0.000000
0.000000	0.042857	0.227273	0.042857
0.041667	0.000000	0.295455	0.000000
0.041667	0.000000	0.386364	0.000000
0.083333	0.071429	0.500000	0.071429
0.083333	0.000000	0.522727	0.000000
0.083333	0.014286	0.545455	0.014286
0.062500	0.000000	0.500000	0.000000
0.020833	0.000000	0.477273	0.000000
0.020833	0.000000	0.409091	0.000000
0.000000	0.000000	0.318182	0.000000
0.000000	0.000000	0.295455	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.159091	0.000000
0.000000	0.000000	0.136364	0.000000
0.000000	0.014286	0.159091	0.014286
0.000000	0.000000	0.181818	0.000000
0.000000	0.000000	0.204545	0.000000
0.000000	0.000000	0.204545	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.042857	0.204545	0.042857
0.000000	0.000000	0.204545	0.000000
0.000000	0.014286	0.204545	0.014286
0.000000	0.000000	0.159091	0.000000
0.000000	0.000000	0.113636	0.000000
0.000000	0.057143	0.113636	0.057143
0.000000	0.042857	0.113636	0.042857
0.000000	0.000000	0.159091	0.000000
0.000000	0.000000	0.136364	0.000000
0.000000	0.000000	0.204545	0.000000
0.020833	0.000000	0.272727	0.000000
0.041667	0.000000	0.295455	0.000000
0.041667	0.000000	0.295455	0.000000
0.062500	0.000000	0.295455	0.000000
0.041667	0.000000	0.295455	0.000000
0.041667	0.000000	0.318182	0.000000
0.062500	0.000000	0.318182	0.000000
0.020833	0.000000	0.318182	0.000000
0.020833	0.000000	0.272727	0.000000
0.020833	0.000000	0.227273	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.014286	0.204545	0.014286
0.000000	0.035714	0.159091	0.035714
0.000000	0.007143	0.159091	0.007143
0.020833	0.000000	0.181818	0.000000
0.020833	0.000000	0.250000	0.000000
0.041667	0.000000	0.363636	0.000000
0.062500	0.007143	0.386364	0.007143
0.062500	0.000000	0.409091	0.000000
0.083333	0.000000	0.431818	0.000000
0.041667	0.000000	0.409091	0.000000
0.062500	0.000000	0.363636	0.000000
0.062500	0.007143	0.295455	0.007143
0.041667	0.000000	0.250000	0.000000
0.062500	0.085714	0.204545	0.085714
0.062500	0.000000	0.204545	0.000000
0.083333	0.000000	0.227273	0.000000
0.083333	0.000000	0.227273	0.000000
0.104167	0.000000	0.227273	0.000000
0.104167	0.000000	0.227273	0.000000
0.104167	0.000000	0.204545	0.000000
0.083333	0.000000	0.204545	0.000000
0.062500	0.000000	0.181818	0.000000
0.000000	0.000000	0.136364	0.000000
0.000000	0.000000	0.113636	0.000000
0.000000	0.000000	0.136364	0.000000
0.000000	0.000000	0.159091	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.227273	0.000000
0.020833	0.000000	0.250000	0.000000
0.020833	0.000000	0.272727	0.000000
0.041667	0.000000	0.295455	0.000000
0.041667	0.000000	0.340909	0.000000
0.083333	0.000000	0.340909	0.000000
0.083333	0.000000	0.318182	0.000000
0.062500	0.000000	0.272727	0.000000
0.083333	0.000000	0.227273	0.000000
0.083333	0.028571	0.181818	0.028571
0.062500	0.000000	0.181818	0.000000
0.083333	0.021429	0.181818	0.021429
0.062500	0.000000	0.159091	0.000000
0.083333	0.000000	0.159091	0.000000
0.041667	0.007143	0.136364	0.007143
0.041667	0.000000	0.136364	0.000000
0.041667	0.000000	0.159091	0.000000
0.041667	0.000000	0.181818	0.000000
0.041667	0.000000	0.181818	0.000000
0.041667	0.000000	0.136364	0.000000
0.041667	0.000000	0.113636	0.000000
0.041667	0.000000	0.113636	0.000000
0.062500	0.000000	0.136364	0.000000
0.083333	0.000000	0.136364	0.000000
0.104167	0.064286	0.181818	0.064286
0.125000	0.000000	0.204545	0.000000
0.145833	0.000000	0.227273	0.000000
0.125000	0.000000	0.250000	0.000000
0.145833	0.000000	0.250000	0.000000
0.145833	0.000000	0.250000	0.000000
0.145833	0.000000	0.250000	0.000000
0.145833	0.000000	0.227273	0.000000
0.145833	0.000000	0.204545	0.000000
0.145833	0.028571	0.181818	0.028571
0.125000	0.042857	0.181818	0.042857
0.125000	0.071429	0.159091	0.071429
0.125000	0.000000	0.136364	0.000000
0.062500	0.000000	0.090909	0.000000
0.062500	0.000000	0.068182	0.000000
0.041667	0.000000	0.022727	0.000000
0.041667	0.014286	0.000000	0.014286
0.041667	0.000000	0.000000	0.000000
0.062500	0.000000	0.022727	0.000000
0.062500	0.014286	0.022727	0.014286
0.062500	0.000000	0.045455	0.000000
0.062500	0.035714	0.022727	0.035714
0.062500	0.000000	0.000000	0.000000
0.083333	0.000000	0.045455	0.000000
0.083333	0.000000	0.068182	0.000000
0.104167	0.000000	0.068182	0.000000
0.125000	0.000000	0.113636	0.000000
0.125000	0.000000	0.159091	0.000000
0.166667	0.000000	0.136364	0.000000
0.187500	0.000000	0.181818	0.000000
0.187500	0.000000	0.204545	0.000000
0.208333	0.000000	0.181818	0.000000
0.208333	0.028571	0.159091	0.028571
0.187500	0.000000	0.159091	0.000000
0.208333	0.000000	0.136364	0.000000
0.208333	0.000000	0.136364	0.000000
0.208333	0.000000	0.136364	0.000000
0.229167	0.000000	0.136364	0.000000
0.187500	0.000000	0.113636	0.000000
0.187500	0.000000	0.090909	0.000000
0.166667	0.000000	0.068182	0.000000
0.166667	0.000000	0.022727	0.000000
0.145833	0.000000	0.000000	0.000000
0.125000	0.000000	0.000000	0.000000
0.125000	0.000000	0.000000	0.000000
0.145833	0.000000	0.000000	0.000000
0.145833	0.000000	0.022727	0.000000
0.145833	0.000000	0.000000	0.000000
0.145833	0.000000	0.000000	0.000000
0.166667	0.000000	0.000000	0.000000
0.166667	0.000000	0.000000	0.000000
0.166667	0.000000	0.000000	0.000000
0.187500	0.000000	0.000000	0.000000
0.187500	0.000000	0.045455	0.000000
0.208333	0.000000	0.113636	0.000000
0.187500	0.000000	0.136364	0.000000
0.187500	0.035714	0.159091	0.035714
0.166667	0.042857	0.136364	0.042857
0.145833	0.000000	0.113636	0.000000
0.125000	0.000000	0.045455	0.000000
0.125000	0.000000	0.045455	0.000000
0.125000	0.000000	0.045455	0.000000
0.145833	0.000000	0.045455	0.000000
0.145833	0.000000	0.045455	0.000000
0.104167	0.000000	0.022727	0.000000
0.104167	0.000000	0.000000	0.000000
0.104167	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.062500	0.000000	0.000000	0.000000
0.104167	0.000000	0.000000	0.000000
0.125000	0.000000	0.000000	0.000000
0.145833	0.000000	0.045455	0.000000
0.166667	0.000000	0.045455	0.000000
0.145833	0.000000	0.045455	0.000000
0.145833	0.000000	0.045455	0.000000
0.145833	0.000000	0.022727	0.000000
0.166667	0.000000	0.022727	0.000000
0.145833	0.000000	0.022727	0.000000
0.125000	0.000000	0.022727	0.000000
0.083333	0.014286	0.090909	0.014286
0.083333	0.000000	0.159091	0.000000
0.104167	0.000000	0.181818	0.000000
0.083333	0.000000	0.204545	0.000000
0.062500	0.000000	0.159091	0.000000
0.062500	0.007143	0.113636	0.007143
0.041667	0.000000	0.045455	0.000000
0.020833	0.000000	0.000000	0.000000
0.020833	0.000000	0.000000	0.000000
0.041667	0.000000	0.000000	0.000000
0.041667	0.000000	0.000000	0.000000
0.125000	0.000000	0.000000	0.000000
0.125000	0.000000	0.000000	0.000000
0.125000	0.007143	0.022727	0.007143
0.125000	0.035714	0.045455	0.035714
0.104167	0.000000	0.045455	0.000000
0.104167	0.000000	0.022727	0.000000
0.062500	0.000000	0.000000	0.000000
0.041667	0.000000	0.000000	0.000000
0.020833	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.085714	0.000000	0.085714
0.041667	0.000000	0.000000	0.000000
0.041667	0.000000	0.022727	0.000000
0.083333	0.000000	0.113636	0.000000
0.104167	0.000000	0.113636	0.000000
0.083333	0.000000	0.090909	0.000000
0.083333	0.000000	0.068182	0.000000
0.104167	0.000000	0.045455	0.000000
0.041667	0.000000	0.045455	0.000000
0.062500	0.000000	0.045455	0.000000
0.020833	0.000000	0.000000	0.000000
0.000000	0.000000	0.022727	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.007143	0.000000	0.007143
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.007143	0.000000	0.007143
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.045455	0.000000
0.000000	0.114286	0.113636	0.114286
0.000000	0.014286	0.181818	0.014286
0.000000	0.000000	0.204545	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.250000	0.000000
0.000000	0.000000	0.250000	0.000000
0.000000	0.057143	0.272727	0.057143
0.000000	0.000000	0.295455	0.000000
0.000000	0.000000	0.295455	0.000000
0.000000	0.000000	0.295455	0.000000
0.000000	0.000000	0.295455	0.000000
0.000000	0.028571	0.295455	0.028571
0.000000	0.000000	0.295455	0.000000
0.020833	0.000000	0.318182	0.000000
0.062500	0.000000	0.409091	0.000000
0.083333	0.000000	0.477273	0.000000
0.083333	0.000000	0.522727	0.000000
0.083333	0.000000	0.522727	0.000000
0.083333	0.007143	0.500000	0.007143
0.062500	0.028571	0.431818	0.028571
0.020833	0.000000	0.386364	0.000000
0.000000	0.000000	0.272727	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.204545	0.000000
0.000000	0.000000	0.181818	0.000000
0.000000	0.000000	0.181818	0.000000
0.000000	0.000000	0.204545	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.250000	0.000000
0.000000	0.000000	0.250000	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.181818	0.000000
0.000000	0.000000	0.136364	0.000000
0.000000	0.000000	0.136364	0.000000
0.000000	0.000000	0.113636	0.000000
0.000000	0.021429	0.136364	0.021429
0.000000	0.000000	0.181818	0.000000
0.000000	0.000000	0.204545	0.000000
0.020833	0.000000	0.250000	0.000000
0.041667	0.000000	0.318182	0.000000
0.041667	0.000000	0.363636	0.000000
0.041667	0.000000	0.386364	0.000000
0.062500	0.000000	0.386364	0.000000
0.041667	0.014286	0.363636	0.014286
0.041667	0.000000	0.295455	0.000000
0.020833	0.028571	0.295455	0.028571
0.020833	0.021429	0.295455	0.021429
0.000000	0.042857	0.250000	0.042857
0.000000	0.000000	0.181818	0.000000
0.000000	0.000000	0.159091	0.000000
0.000000	0.000000	0.136364	0.000000
0.000000	0.000000	0.113636	0.000000
0.000000	0.000000	0.159091	0.000000
0.000000	0.000000	0.227273	0.000000
0.020833	0.021429	0.318182	0.021429
0.041667	0.000000	0.363636	0.000000
0.083333	0.000000	0.431818	0.000000
0.062500	0.042857	0.454545	0.042857
0.062500	0.035714	0.431818	0.035714
0.083333	0.000000	0.409091	0.000000
0.083333	0.000000	0.409091	0.000000
0.041667	0.000000	0.295455	0.000000
0.041667	0.028571	0.250000	0.028571
0.041667	0.000000	0.227273	0.000000
0.104167	0.000000	0.250000	0.000000
0.104167	0.000000	0.227273	0.000000
0.104167	0.000000	0.227273	0.000000
0.104167	0.014286	0.227273	0.014286
0.104167	0.014286	0.204545	0.014286
0.083333	0.000000	0.227273	0.000000
0.083333	0.000000	0.181818	0.000000
0.041667	0.000000	0.181818	0.000000
0.020833	0.064286	0.136364	0.064286
0.000000	0.021429	0.136364	0.021429
0.000000	0.000000	0.136364	0.000000
0.020833	0.000000	0.181818	0.000000
0.020833	0.007143	0.204545	0.007143
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.227273	0.000000
0.020833	0.071429	0.250000	0.071429
0.041667	0.028571	0.250000	0.028571
0.083333	0.000000	0.295455	0.000000
0.083333	0.000000	0.295455	0.000000
0.083333	0.164286	0.272727	0.164286
0.083333	0.000000	0.227273	0.000000
0.083333	0.035714	0.227273	0.035714
0.083333	0.000000	0.227273	0.000000
0.062500	0.000000	0.204545	0.000000
0.062500	0.000000	0.159091	0.000000
0.062500	0.014286	0.136364	0.014286
0.062500	0.021429	0.136364	0.021429
0.041667	0.000000	0.113636	0.000000
0.041667	0.000000	0.136364	0.000000
0.041667	0.000000	0.159091	0.000000
0.041667	0.000000	0.159091	0.000000
0.041667	0.000000	0.181818	0.000000
0.041667	0.000000	0.181818	0.000000
0.041667	0.000000	0.136364	0.000000
0.041667	0.000000	0.113636	0.000000
0.062500	0.000000	0.113636	0.000000
0.083333	0.071429	0.159091	0.071429
0.083333	0.000000	0.181818	0.000000
0.125000	0.000000	0.181818	0.000000
0.104167	0.000000	0.227273	0.000000
0.125000	0.000000	0.250000	0.000000
0.104167	0.000000	0.250000	0.000000
0.125000	0.000000	0.250000	0.000000
0.125000	0.000000	0.227273	0.000000
0.104167	0.000000	0.227273	0.000000
0.125000	0.000000	0.204545	0.000000
0.125000	0.000000	0.204545	0.000000
0.125000	0.000000	0.181818	0.000000
0.104167	0.000000	0.159091	0.000000
0.083333	0.000000	0.113636	0.000000
0.062500	0.007143	0.090909	0.007143
0.083333	0.050000	0.045455	0.050000
0.062500	0.028571	0.022727	0.028571
0.062500	0.035714	0.000000	0.035714
0.041667	0.000000	0.000000	0.000000
0.041667	0.000000	0.000000	0.000000
0.041667	0.000000	0.022727	0.000000
0.041667	0.000000	0.022727	0.000000
0.041667	0.000000	0.022727	0.000000
0.062500	0.000000	0.022727	0.000000
0.083333	0.000000	0.045455	0.000000
0.062500	0.000000	0.045455	0.000000
0.104167	0.000000	0.068182	0.000000
0.104167	0.000000	0.090909	0.000000
0.145833	0.000000	0.113636	0.000000
0.166667	0.000000	0.136364	0.000000
0.208333	0.000000	0.136364	0.000000
0.208333	0.000000	0.181818	0.000000
0.208333	0.000000	0.159091	0.000000
0.187500	0.000000	0.159091	0.000000
0.187500	0.000000	0.136364	0.000000
0.208333	0.000000	0.113636	0.000000
0.208333	0.000000	0.136364	0.000000
0.208333	0.000000	0.113636	0.000000
0.187500	0.000000	0.113636	0.000000
0.187500	0.000000	0.090909	0.000000
0.166667	0.000000	0.068182	0.000000
0.145833	0.000000	0.045455	0.000000
0.145833	0.000000	0.045455	0.000000
0.145833	0.007143	0.045455	0.007143
0.125000	0.000000	0.045455	0.000000
0.145833	0.035714	0.045455	0.035714
0.166667	0.000000	0.068182	0.000000
0.187500	0.000000	0.045455	0.000000
0.187500	0.000000	0.045455	0.000000
0.229167	0.000000	0.022727	0.000000
0.208333	0.000000	0.000000	0.000000
0.208333	0.057143	0.000000	0.057143
0.187500	0.000000	0.000000	0.000000
0.187500	0.000000	0.000000	0.000000
0.187500	0.000000	0.045455	0.000000
0.187500	0.000000	0.113636	0.000000
0.187500	0.000000	0.113636	0.000000
0.166667	0.007143	0.136364	0.007143
0.166667	0.000000	0.113636	0.000000
0.166667	0.000000	0.113636	0.000000
0.125000	0.000000	0.045455	0.000000
0.125000	0.000000	0.045455	0.000000
0.125000	0.000000	0.068182	0.000000
0.125000	0.000000	0.045455	0.000000
0.104167	0.000000	0.045455	0.000000
0.125000	0.000000	0.022727	0.000000
0.083333	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.062500	0.000000	0.000000	0.000000
0.083333	0.085714	0.000000	0.085714
0.062500	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.104167	0.000000	0.000000	0.000000
0.125000	0.000000	0.000000	0.000000
0.125000	0.000000	0.022727	0.000000
0.166667	0.000000	0.022727	0.000000
0.145833	0.014286	0.022727	0.014286
0.125000	0.028571	0.022727	0.028571
0.145833	0.000000	0.022727	0.000000
0.125000	0.000000	0.000000	0.000000
0.125000	0.000000	0.022727	0.000000
0.083333	0.042857	0.022727	0.042857
0.104167	0.000000	0.113636	0.000000
0.083333	0.000000	0.159091	0.000000
0.104167	0.000000	0.204545	0.000000
0.083333	0.000000	0.181818	0.000000
0.083333	0.021429	0.136364	0.021429
0.041667	0.000000	0.090909	0.000000
0.020833	0.000000	0.022727	0.000000
0.020833	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.041667	0.000000	0.000000	0.000000
0.062500	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000
0.125000	0.000000	0.022727	0.000000
0.125000	0.000000	0.068182	0.000000
0.125000	0.000000	0.068182	0.000000
0.104167	0.000000	0.045455	0.000000
0.083333	0.000000	0.045455	0.000000
0.041667	0.000000	0.022727	0.000000
0.041667	0.000000	0.000000	0.000000
0.020833	0.035714	0.000000	0.035714
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.020833	0.000000	0.000000	0.000000
0.041667	0.000000	0.000000	0.000000
0.083333	0.000000	0.068182	0.000000
0.125000	0.007143	0.136364	0.007143
0.125000	0.000000	0.136364	0.000000
0.125000	0.000000	0.136364	0.000000
0.125000	0.000000	0.090909	0.000000
0.083333	0.057143	0.068182	0.057143
0.062500	0.000000	0.045455	0.000000
0.041667	0.000000	0.045455	0.000000
0.020833	0.000000	0.022727	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.107143	0.000000	0.107143
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.064286	0.000000	0.064286
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.045455	0.000000
0.000000	0.000000	0.113636	0.000000
0.000000	0.035714	0.181818	0.035714
0.000000	0.000000	0.204545	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.014286	0.227273	0.014286
0.000000	0.042857	0.227273	0.042857
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.250000	0.000000
0.000000	0.000000	0.295455	0.000000
0.000000	0.000000	0.318182	0.000000
0.000000	0.000000	0.318182	0.000000
0.000000	0.071429	0.318182	0.071429
0.000000	0.000000	0.318182	0.000000
0.000000	0.035714	0.318182	0.035714
0.000000	0.000000	0.340909	0.000000
0.020833	0.028571	0.386364	0.028571
0.041667	0.000000	0.431818	0.000000
0.062500	0.014286	0.477273	0.014286
0.083333	0.000000	0.500000	0.000000
0.083333	0.078571	0.477273	0.078571
0.062500	0.000000	0.409091	0.000000
0.000000	0.000000	0.318182	0.000000
0.000000	0.042857	0.272727	0.042857
0.000000	0.000000	0.250000	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.204545	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.021429	0.272727	0.021429
0.000000	0.000000	0.295455	0.000000
0.020833	0.000000	0.272727	0.000000
0.000000	0.000000	0.272727	0.000000
0.000000	0.000000	0.295455	0.000000
0.000000	0.000000	0.272727	0.000000
0.000000	0.000000	0.272727	0.000000
0.000000	0.000000	0.204545	0.000000
0.000000	0.000000	0.136364	0.000000
0.000000	0.000000	0.113636	0.000000
0.000000	0.000000	0.113636	0.000000
0.000000	0.000000	0.181818	0.000000
0.000000	0.000000	0.227273	0.000000
0.000000	0.000000	0.250000	0.000000
0.000000	0.000000	0.295455	0.000000
0.020833	0.000000	0.363636	0.000000
0.062500	0.000000	0.386364	0.000000
0.083333	0.000000	0.409091	0.000000
0.083333	0.000000	0.431818	0.000000
0.062500	0.000000	0.386364	0.000000
0.062500	0.000000	0.295455	0.000000
