measurement_name	bin_idx	bin_start_um	bin_end_um	bin_mid_um	bin_width_um	total_count_px	n_images	mean	sd	sem
fixed_tagyfp_bgz_over_dapi_gate	39	738.8082275390625	764.5361328125	751.456787109375	25.7279052734375	449177	31	-3.703546988823115e-05	0.00023916157075006526	4.2954686147763365e-05
fixed_tagyfp_bgz_over_dapi_gate	40	764.5361938476562	792.1256713867188	778.2530517578125	27.5894775390625	449175	30	-2.763277116931325e-06	0.0002056976687299595	3.7555084396541285e-05
fixed_tagyfp_bgz_over_dapi_gate	41	792.1258544921875	820.5426025390625	806.2450561523438	28.416748046875	449175	24	1.973072580578143e-05	0.00010066658368674105	2.0548480348474718e-05
fixed_tagyfp_bgz_over_dapi_gate	42	820.5426635742188	850.335693359375	835.3092041015625	29.79302978515625	449175	24	1.8438190428090213e-05	0.00010339081329930517	2.1104561389554885e-05
fixed_tagyfp_bgz_over_dapi_gate	43	850.3359375	881.8709716796875	865.9595336914062	31.5350341796875	449175	24	2.2193521355499495e-05	0.0001008627972829565	2.058853228108508e-05
fixed_tagyfp_bgz_over_dapi_gate	44	881.8710327148438	915.3837890625	898.3969116210938	33.51275634765625	449175	24	1.5564330434851097e-05	0.00010826591428176471	2.209968721051879e-05
fixed_tagyfp_bgz_over_dapi_gate	45	915.3839111328125	953.8184204101562	934.020751953125	38.43450927734375	449175	24	3.5197044970421607e-06	0.00012367148112764435	2.5244335374747353e-05
fixed_tagyfp_bgz_over_dapi_gate	46	953.818603515625	999.4736938476562	975.9761962890625	45.65509033203125	449175	24	-2.30954745390477e-05	0.00015597267425696506	3.1837788812241485e-05
fixed_tagyfp_bgz_over_dapi_gate	47	999.4737548828125	1056.101318359375	1026.626953125	56.6275634765625	449175	22	-6.487556617106416e-05	0.00022524476590913891	4.8022345447180195e-05
fixed_tagyfp_bgz_over_dapi_gate	48	1056.1014404296875	1130.4530029296875	1091.1173095703125	74.3515625	449175	20	-0.00015782993995117067	0.0003898895368612998	8.718195081377764e-05
fixed_tagyfp_bgz_over_dapi_gate	49	1130.4532470703125	1308.602294921875	1191.9888916015625	178.1490478515625	449175	14	-0.00017981485832154118	0.00028092258329136835	7.507971849169759e-05
fixed_tagyfp_bgz_over_dapi_gate	50	1308.60546875	1394.5916748046875	1336.1435546875	85.9862060546875	16514	7	-0.0003742398912436329	0.00046126320701918365	0.00017434110495955182
fixed_sox2_bgz_over_dapi_gate	0	0.11603163927793503	114.51063537597656	76.41797637939453	114.39460373669863	449176	32	0.0009543463666830121	0.0009578867635784257	0.000169332056533785
fixed_sox2_bgz_over_dapi_gate	1	114.51063537597656	165.73245239257812	141.478271484375	51.22181701660156	449176	34	0.001526414866127786	0.0017081081277008662	0.00029293812717111833
fixed_sox2_bgz_over_dapi_gate	2	165.73248291015625	204.50521850585938	185.91949462890625	38.772735595703125	449175	34	0.0021052340547184404	0.0018504258269964042	0.00031734541124104015
fixed_sox2_bgz_over_dapi_gate	3	204.5052490234375	235.39065551757812	220.4417724609375	30.885406494140625	449175	34	0.0026207742228186413	0.001913925741315331	0.00032823555670340664
fixed_sox2_bgz_over_dapi_gate	4	235.3906707763672	261.3656921386719	248.68853759765625	25.975021362304688	449175	36	0.0036887552075010412	0.0033153675763788145	0.0005525612627298025
fixed_sox2_bgz_over_dapi_gate	5	261.36578369140625	284.2403869628906	273.01483154296875	22.874603271484375	449175	36	0.004388937644156006	0.0034615154143079214	0.0005769192357179869
fixed_sox2_bgz_over_dapi_gate	6	284.2404479980469	304.6859130859375	294.6374816894531	20.445465087890625	449176	36	0.005065706467980312	0.0035089474931524487	0.0005848245821920748
fixed_sox2_bgz_over_dapi_gate	7	304.6859130859375	323.3343505859375	314.13507080078125	18.6484375	449177	36	0.005728116899263114	0.0036233731693064808	0.0006038955282177468
fixed_sox2_bgz_over_dapi_gate	8	323.3343505859375	340.594482421875	332.07476806640625	17.2601318359375	449177	36	0.006035917703734918	0.003482475605383734	0.000580412600897289
fixed_sox2_bgz_over_dapi_gate	9	340.59454345703125	356.7626037597656	348.75811767578125	16.168060302734375	449175	36	0.006313543107050161	0.0033428939201009104	0.0005571489866834851
fixed_sox2_bgz_over_dapi_gate	10	356.76263427734375	372.0588073730469	364.4784851074219	15.296173095703125	449175	36	0.00657191045401204	0.003315759655955535	0.0005526266093259225
fixed_sox2_bgz_over_dapi_gate	11	372.058837890625	386.5422668457031	379.3669738769531	14.483428955078125	449175	36	0.006711514925377237	0.0031740121950248864	0.0005290020325041477
fixed_sox2_bgz_over_dapi_gate	12	386.54229736328125	400.2668151855469	393.46343994140625	13.724517822265625	449177	36	0.006748501631793463	0.002961142916057761	0.0004935238193429602
fixed_sox2_bgz_over_dapi_gate	13	400.2668151855469	413.3491516113281	406.8567199707031	13.08233642578125	449177	36	0.006831882799613393	0.0027402935443265287	0.0004567155907210881
fixed_sox2_bgz_over_dapi_gate	14	413.3492126464844	425.9203796386719	419.67510986328125	12.5711669921875	449175	36	0.006963666127477255	0.0026540772623900853	0.00044234621039834754
fixed_sox2_bgz_over_dapi_gate	15	425.92041015625	438.0679626464844	432.02294921875	12.147552490234375	449175	36	0.007046595390420407	0.002586227850964804	0.00043103797516080063
