cohort_label	file_id	file_path	marker_key	bin_index	bin_center_um	positive_fraction	positive_intensity_fraction	intensity_fraction	soft_intensity_fraction
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	1	26.683702017140554	0.3252108580491885	0.1863150201648339	0.1589229935770423	0.22528745551232787
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	2	44.47283669523426	0.32072470069888664	0.17378455124227457	0.15092902792594745	0.20395031471070751
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	3	62.26197137332796	0.3046480589107815	0.14312826822143856	0.13180399263327525	0.1528418608579195
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	4	80.05110605142167	0.2982346163367185	0.11232647948656896	0.10965716144588566	0.10029293164645997
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	5	97.84024072951536	0.3215517680116585	0.08955077631820083	0.09000375862909299	0.0601986677050266
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	6	115.62937540760907	0.3264452011693422	0.06215128205692262	0.06731723462973592	0.031045886454997326
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	7	133.41851008570276	0.3011683443789016	0.04148153866117299	0.05107485964430255	0.018540034464905264
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	8	151.20764476379648	0.2012844719589762	0.023418492366972837	0.03869171212744767	0.011423124194170992
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	9	168.99677944189017	0.08014448068090368	0.007902013535681325	0.024998209674986484	0.003928662185588846
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	10	186.7859141199839	0.012098007152448208	0.001064742860856787	0.013702160257751724	0.0005189225962660921
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	11	204.57504879807757	0.0	0.0	0.009732635827907682	0.0
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	12	222.3641834761713	0.0	0.0	0.008727242661243311	0.0
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	13	240.15331815426498	0.0	0.0	0.006931936507074084	1.4936284927838437e-06
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	14	257.9424528323587	0.0	0.0	0.002503818102538203	6.27756902764222e-07
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	15	275.7315875104524		0.0	0.0002781706425812853	0.0
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	16	293.5207221885461		0.0	0.0	0.0
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	17	311.30985686663985		0.0	0.0	0.0
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	18	329.0989915447335		0.0	0.0	0.0
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	19	346.88812622282717		0.0	0.0	0.0
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	20	364.67726090092094		0.0	0.0	0.0
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	21	382.4663955790146		0.0	0.0	0.0
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	22	400.25553025710826		0.0	0.0	0.0
2026-01-02	19	data/day5 after fix and stain for PAX8-647/19.czi	pax8	23	418.04466493520204		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	0	8.894567339046851				
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	1	26.683702017140554	0.3388331176078711	0.037200872960411135	0.04047546888807987	0.01994211272892706
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	2	44.47283669523426	0.37808220630499595	0.04291598717265671	0.04394040993524887	0.02452729614171021
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	3	62.26197137332796	0.39670131658151264	0.04801371061067796	0.047929367074994664	0.030224806211757067
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	4	80.05110605142167	0.38737497815567645	0.05273265829525009	0.05257783583618202	0.03883775927840438
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	5	97.84024072951536	0.3883731218681057	0.06402214898083945	0.06340666870538188	0.056248728072119454
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	6	115.62937540760907	0.4656641859031827	0.07935600866147002	0.0793337119782863	0.08044324222897267
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	7	133.41851008570276	0.5298269130986036	0.09246095870517637	0.09244209274291852	0.10159023603457373
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	8	151.20764476379648	0.5900619766383897	0.09652337176493135	0.0961469112740386	0.10930959254772521
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	9	168.99677944189017	0.6394322626181675	0.09753156558697675	0.09729951916336026	0.11271887131546006
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	10	186.7859141199839	0.7396281585239575	0.09484735489013148	0.09316677053270857	0.10957640026976823
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	11	204.57504879807757	0.8290831555495042	0.08806742295273365	0.08567792899174556	0.10130377254903616
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	12	222.3641834761713	0.8496869272067705	0.07686997924170223	0.07467355427542649	0.08806256736513982
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	13	240.15331815426498	0.8395344231055442	0.06191872828081957	0.06032629337400917	0.07008105880927085
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	14	257.9424528323587	0.7351748579627498	0.03781305632481713	0.037543000576371596	0.04219675003228701
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	15	275.7315875104524	0.8010752160148839	0.015443703773882303	0.015448905025796085	0.016213758317649627
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	16	293.5207221885461	0.8598600544029972	0.003121686372449809	0.0030916246275655094	0.0029411297088140463
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	17	311.30985686663985		5.209840355879657e-05	5.3690054834864266e-05	2.2650628374860007e-05
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	18	329.0989915447335		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	19	346.88812622282717		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	20	364.67726090092094		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	21	382.4663955790146		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	22	400.25553025710826		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	foxf1	23	418.04466493520204		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	0	8.894567339046851				
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	1	26.683702017140554	0.18250065481025637	0.09356763585504889	0.0769365144399961	0.085595553537755
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	2	44.47283669523426	0.18414321750905488	0.10146342134113102	0.08630960041260133	0.10038524652080547
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	3	62.26197137332796	0.1879595469049293	0.11157387889980294	0.09695780084312787	0.11899631283304501
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	4	80.05110605142167	0.18545902599752215	0.12164388269338972	0.10769637675920485	0.14115509542060709
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	5	97.84024072951536	0.1881931916507584	0.12380603096740485	0.11133210126909798	0.14562427037547382
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	6	115.62937540760907	0.22288917959515187	0.11180809951819395	0.11009176379178383	0.12780936984584
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	7	133.41851008570276	0.24821656512776305	0.0935685516797245	0.10213257977867055	0.0994757557835595
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	8	151.20764476379648	0.2853057552148995	0.07484433160938808	0.08759169645429703	0.0658745577510863
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	9	168.99677944189017	0.2982295308474164	0.05450274688768647	0.06930658507124969	0.03442803179862701
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	10	186.7859141199839	0.23575278977586206	0.031192825503619785	0.04884937664147781	0.013518380039442035
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	11	204.57504879807757	0.0957924735258522	0.010307398872566676	0.028051071691754498	0.003563014901819701
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	12	222.3641834761713	0.014967575862492755	0.0014128530433916518	0.012925106863578579	0.0004574388837913566
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	13	240.15331815426498	1.4216572100135204e-05	1.1070021980129578e-06	0.005475089663055518	3.470408058767727e-06
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	14	257.9424528323587	0.0	0.0	0.002473658612556869	1.0230252405508527e-08
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	15	275.7315875104524	0.0	0.0	0.0009871136920662931	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	16	293.5207221885461	0.0	0.0	0.00020080524247562446	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	17	311.30985686663985		0.0	5.008494129819266e-07	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	18	329.0989915447335		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	19	346.88812622282717		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	20	364.67726090092094		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	21	382.4663955790146		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	22	400.25553025710826		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	mesp2	23	418.04466493520204		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	0	8.894567339046851				
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	1	26.683702017140554	0.13895469378078837	0.05006869413819651	0.0818719381522229	0.04796948008523952
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	2	44.47283669523426	0.15086531571182885	0.054118459846506574	0.08339876892212297	0.05210814189933555
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	3	62.26197137332796	0.15564793801657212	0.05108457262282	0.08096698095978656	0.0439334120459668
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	4	80.05110605142167	0.16589235982359193	0.04851871694666338	0.07685433778235674	0.035017429974494294
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	5	97.84024072951536	0.20745525257790015	0.05566866518675505	0.07386273294618668	0.03439754635491003
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	6	115.62937540760907	0.30512854976288495	0.06729430882081242	0.069799127494575	0.04459339939773686
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	7	133.41851008570276	0.37257152505931745	0.07576808398591811	0.069132323251388	0.06148519892423023
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	8	151.20764476379648	0.4524831144356324	0.08421320948510559	0.06789920985724206	0.07638412834985918
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	9	168.99677944189017	0.5395037048734553	0.09918989852470342	0.07117071084283086	0.10593348078270436
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	10	186.7859141199839	0.6107364252346392	0.114581419412335	0.0759079934670102	0.14673808003129582
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	11	204.57504879807757	0.6811603936527248	0.11588341741526037	0.07367991163038967	0.15738393079692337
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	12	222.3641834761713	0.6734453854047691	0.09038396129080711	0.05808260666915706	0.11475289699345081
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	13	240.15331815426498	0.6042780932281887	0.05304276557156839	0.03637277738916099	0.051020158821739055
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	14	257.9424528323587	0.28918838005956904	0.016513088646381863	0.017392300025904545	0.010417307339611468
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	15	275.7315875104524	0.052641611566399474	0.0017904397653158246	0.005747260024270096	0.00035770417916175827
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	16	293.5207221885461	0.0	0.0	0.0009814047799593867	5.4258382145981e-06
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	17	311.30985686663985		0.0	1.5866622712131144e-05	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	18	329.0989915447335		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	19	346.88812622282717		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	20	364.67726090092094		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	21	382.4663955790146		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	22	400.25553025710826		0.0	0.0	0.0
2026-01-02	20	data/day5 after fix and stain for PAX8-647/20.czi	pax8	23	418.04466493520204		0.0	0.0	0.0
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	0	8.894567339046851				
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	1	26.683702017140554	0.0	0.0	0.02599662628172462	1.8835789729393268e-05
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	2	44.47283669523426	0.0	0.0	0.026203267779829433	2.7843475297030382e-05
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	3	62.26197137332796	0.0	0.0	0.024819771798568268	7.661616927097136e-06
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	4	80.05110605142167	0.0	0.0	0.023172106495591375	3.3757936292452393e-06
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	5	97.84024072951536	0.0	0.0	0.021708573283049107	1.3275346482238592e-05
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	6	115.62937540760907	0.0	0.0	0.021113793788998865	5.0370687443907555e-06
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	7	133.41851008570276	0.0009673428030098622	0.00013102568591205936	0.021118814360521425	2.539084214680608e-05
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	8	151.20764476379648	0.024290123224884577	0.003526509767739966	0.02141884044755461	0.0005515896557985201
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	9	168.99677944189017	0.0989022655328739	0.01724433439871013	0.025981067191882524	0.007599551824653687
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	10	186.7859141199839	0.18666717101649027	0.04129160765252098	0.038369616184427226	0.0313348216482805
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	11	204.57504879807757	0.2457438272502047	0.06263298150130707	0.05151804700676696	0.05814799833744552
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	12	222.3641834761713	0.3010439770124911	0.08066843050163561	0.06303249004912306	0.08144851273172332
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	13	240.15331815426498	0.3634301466187494	0.09501503375719178	0.0725940809610736	0.10004596395689627
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	14	257.9424528323587	0.4384759372970328	0.10453983504632547	0.07975260849603831	0.11113138407413252
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	15	275.7315875104524	0.5143450892175501	0.11107181938866095	0.08459506991950856	0.11774233639641093
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	16	293.5207221885461	0.5601937766478715	0.11705266973552328	0.08895509279265844	0.12559499017813278
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	17	311.30985686663985	0.5462618855749727	0.10990429834961225	0.08501293734242163	0.11744775252815995
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	18	329.0989915447335	0.53793112726315	0.09855045140680654	0.07671597378404785	0.10273887755894762
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	19	346.88812622282717	0.5434846629471188	0.08539731049867537	0.0668812978403492	0.08626719597982331
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	20	364.67726090092094	0.5548903286314725	0.06191986379958863	0.048687133668746656	0.05788635483813616
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	21	382.4663955790146	0.5068300609828024	0.027354941241037455	0.0228434792317791	0.021065767273705266
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	22	400.25553025710826	0.2268406993273204	0.0045245012529013815	0.004961443351452137	0.0017261299939863883
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	foxf1	23	418.04466493520204		7.719349183525656e-06	0.00019076734451256927	1.0685639821734612e-06
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	0	8.894567339046851				
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	1	26.683702017140554	0.21453796995050733	0.0323560786963944	0.037908130038755636	0.0199458411326539
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	2	44.47283669523426	0.2252865206562161	0.03675126110027461	0.04300764465615981	0.02592702005541377
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	3	62.26197137332796	0.25717953218777456	0.043731677139318303	0.049174148777069326	0.03345484660943613
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	4	80.05110605142167	0.3301370515966441	0.05805332670410859	0.05917267221465158	0.047929796887008394
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	5	97.84024072951536	0.3594665768909127	0.07761050708755242	0.07601516048193764	0.07765137287022263
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	6	115.62937540760907	0.3725752414349018	0.09321997584437068	0.08987686049221678	0.10435889709721045
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	7	133.41851008570276	0.382394030290121	0.10449657805103889	0.10053023091147395	0.1247540450139949
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	8	151.20764476379648	0.4249228767745608	0.11123621466810152	0.10527184681963582	0.13401711947109168
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	9	168.99677944189017	0.4644233444772041	0.10615901087083086	0.09889739567755841	0.12478826623039503
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	10	186.7859141199839	0.49829201620183383	0.0952842054188672	0.08777197525044789	0.10724464218040888
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	11	204.57504879807757	0.5149026699185216	0.08111927141959582	0.07408163292024866	0.08573866038576398
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	12	222.3641834761713	0.5227426612509775	0.06357415020036014	0.057520208325072986	0.059427237936510335
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	13	240.15331815426498	0.5160569954025495	0.04326382295829205	0.039652649625073644	0.03147872667430972
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	14	257.9424528323587	0.366006903946934	0.02318271361003748	0.02596162672581178	0.013201560336237005
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	15	275.7315875104524	0.20284137303683156	0.010256512210571934	0.016943794725480025	0.004541127144218617
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	16	293.5207221885461	0.0998974466954742	0.006914967076286947	0.013466189783123883	0.005595370091901501
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	17	311.30985686663985	0.04723983600065272	0.0038395977187409063	0.008350884767206534	0.0036230955073067476
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	18	329.0989915447335	0.013198218399598397	0.0008150724559505445	0.003019085789881147	0.0006053960431721908
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	19	346.88812622282717	0.00014291389684117928	4.2262893742397665e-06	0.0005935269274388822	9.712209296419495e-07
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	20	364.67726090092094	0.0	0.0	-0.00026899404619155963	0.0
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	21	382.4663955790146	0.0	0.0	-0.0003834700641599801	0.0
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	22	400.25553025710826	0.0	0.0	-0.00013378732765378484	0.0
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	mesp2	23	418.04466493520204		0.0	-9.351785934449475e-06	0.0
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	0	8.894567339046851				
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	1	26.683702017140554	0.15443049839240175	0.038363777710346235	0.06270206234700205	0.03594136019837721
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	2	44.47283669523426	0.16926174125717217	0.03908618136232917	0.0619587544508453	0.032489472897091795
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	3	62.26197137332796	0.17454431713993993	0.039195596733128425	0.061150895624386345	0.03235773227738535
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	4	80.05110605142167	0.17072976700720632	0.03901095838633252	0.06038819262045102	0.03600310473220742
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	5	97.84024072951536	0.17973221490862415	0.04003820825798108	0.05803702872394032	0.03814149823701746
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	6	115.62937540760907	0.19593499935523337	0.04028181325867649	0.05494358969765372	0.03672848312089196
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	7	133.41851008570276	0.2098036683549864	0.03940324348544281	0.05191770303814266	0.034735943687015935
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	8	151.20764476379648	0.22806954201144303	0.03912525376476493	0.0490302759031193	0.0337047325515954
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	9	168.99677944189017	0.24741650211953492	0.03980335938702945	0.04792115768292905	0.03517938618621869
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	10	186.7859141199839	0.3498091225936898	0.04984252185416352	0.04883169521523317	0.04027232929102282
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	11	204.57504879807757	0.4488116616738181	0.05809017025993257	0.048770554929212485	0.04348699857634737
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	12	222.3641834761713	0.528234647194145	0.06308639656941953	0.04705903166700843	0.04510859348125609
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	13	240.15331815426498	0.5832047838300176	0.07412174106410217	0.048970121910218344	0.07405874473693581
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	14	257.9424528323587	0.6655339616866778	0.09068876087838057	0.05389515917852287	0.11633386092893783
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	15	275.7315875104524	0.7345365765887761	0.09783252487822935	0.055268826524401723	0.13480856139291847
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	16	293.5207221885461	0.765347420595789	0.08966815390025337	0.04992877580346766	0.11395139112952157
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	17	311.30985686663985	0.64437364800474	0.06337817224717493	0.038993523567918534	0.0662785876038541
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	18	329.0989915447335	0.36088243194684433	0.030861454652663028	0.026720129708723183	0.026873306544758394
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	19	346.88812622282717	0.16023813621661293	0.01129109120247101	0.016969268328519114	0.00769144459450955
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	20	364.67726090092094	0.054436545291311214	0.0030188250435723347	0.009959282799702478	0.0012106079185771564
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	21	382.4663955790146	0.004743247856641327	0.00017816363024483934	0.00443556285547019	3.2685380183765745e-05
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	22	400.25553025710826	0.0	0.0	0.0010316097636984324	0.0
2026-01-02	21	data/day5 after fix and stain for PAX8-647/21.czi	pax8	23	418.04466493520204		0.0	3.5155919003525824e-05	0.0
2026-01-02	22	data/day5 after fix and stain for PAX8-647/22.czi	foxf1	0	8.894567339046851				
2026-01-02	22	data/day5 after fix and stain for PAX8-647/22.czi	foxf1	1	26.683702017140554	0.2854863857401646	0.06174551705302456	0.08540026048434964	0.014382821907899964
2026-01-02	22	data/day5 after fix and stain for PAX8-647/22.czi	foxf1	2	44.47283669523426	0.3203213356334364	0.0752273786921444	0.09074349104439237	0.030384963221589196
2026-01-02	22	data/day5 after fix and stain for PAX8-647/22.czi	foxf1	3	62.26197137332796	0.34298694507029315	0.0911289869118617	0.09761964300827208	0.06313783685697547
2026-01-02	22	data/day5 after fix and stain for PAX8-647/22.czi	foxf1	4	80.05110605142167	0.3663530056550329	0.11295262345622968	0.10809051542906402	0.11683085282883221
2026-01-02	22	data/day5 after fix and stain for PAX8-647/22.czi	foxf1	5	97.84024072951536	0.38243965597601576	0.13750413253054158	0.1214011516701219	0.1868695690382341
2026-01-02	22	data/day5 after fix and stain for PAX8-647/22.czi	foxf1	6	115.62937540760907	0.40158245840539264	0.1454138073268837	0.12187594354749075	0.20710107112085976
2026-01-02	22	data/day5 after fix and stain for PAX8-647/22.czi	foxf1	7	133.41851008570276	0.4081682865915306	0.13132332308647576	0.10849420594545126	0.17405488386436097
2026-01-02	22	data/day5 after fix and stain for PAX8-647/22.czi	foxf1	8	151.20764476379648	0.36511683711004495	0.09832228763089267	0.08606791717676077	0.11645786956252079
2026-01-02	22	data/day5 after fix and stain for PAX8-647/22.czi	foxf1	9	168.99677944189017	0.3094256431747691	0.06551223333327025	0.061834953695636075	0.06859633608539907
2026-01-02	22	data/day5 after fix and stain for PAX8-647/22.czi	foxf1	10	186.7859141199839	0.2791903685725433	0.038974026489826785	0.03839760629500927	0.029266152039287424
2026-01-02	22	data/day5 after fix and stain for PAX8-647/22.czi	foxf1	11	204.57504879807757	0.09794405751570318	0.01000598073990755	0.01623591692982016	0.005619144635832572
