position_label	reporter	metric_name	halfmax_time_hours
Pos47	YFP	positive_fraction_sigma4	8.464471057012016
Pos48	RFP	positive_fraction_sigma4	10.422063055779867
Pos48	YFP	positive_fraction_sigma4	21.23302493815239
Pos49	RFP	positive_fraction_sigma4	11.59851679817346
Pos49	YFP	positive_fraction_sigma4	30.20336470788723
Pos5	RFP	positive_fraction_sigma4	7.8684878808552146
Pos5	YFP	positive_fraction_sigma4	56.10874434496376
Pos50	RFP	positive_fraction_sigma4	11.742147758490189
Pos50	YFP	positive_fraction_sigma4	49.177971484858524
Pos51	RFP	positive_fraction_sigma4	5.317338498688743
Pos51	YFP	positive_fraction_sigma4	23.81125843896989
Pos52	RFP	positive_fraction_sigma4	8.859453146332939
Pos52	YFP	positive_fraction_sigma4	57.523699496851556
Pos53	RFP	positive_fraction_sigma4	8.304286967920412
Pos53	YFP	positive_fraction_sigma4	14.84618653489335
Pos54	RFP	positive_fraction_sigma4	19.235776618327538
Pos54	YFP	positive_fraction_sigma4	59.99965567095882
Pos55	RFP	positive_fraction_sigma4	10.648489520401633
Pos55	YFP	positive_fraction_sigma4	26.919547067665256
Pos56	RFP	positive_fraction_sigma4	24.299193414689555
Pos56	YFP	positive_fraction_sigma4	5.063222987551542
Pos57	RFP	positive_fraction_sigma4	3.0142919739903715
Pos57	YFP	positive_fraction_sigma4	8.294637506698045
Pos58	RFP	positive_fraction_sigma4	7.255622368952817
Pos58	YFP	positive_fraction_sigma4	15.89542166373297
Pos59	RFP	positive_fraction_sigma4	2.904425691679094
Pos59	YFP	positive_fraction_sigma4	5.782141092274551
Pos6	RFP	positive_fraction_sigma4	10.698688004700648
Pos6	YFP	positive_fraction_sigma4	30.712703090403163
Pos60	RFP	positive_fraction_sigma4	12.113292206135768
Pos60	YFP	positive_fraction_sigma4	33.09144599114753
Pos61	RFP	positive_fraction_sigma4	10.750057958944145
Pos61	YFP	positive_fraction_sigma4	27.653786953382152
Pos62	RFP	positive_fraction_sigma4	7.782943600254995
Pos62	YFP	positive_fraction_sigma4	55.90168361044002
Pos63	RFP	positive_fraction_sigma4	12.548206883056237
Pos63	YFP	positive_fraction_sigma4	18.285592047559312
Pos64	RFP	positive_fraction_sigma4	10.348562420282574
Pos64	YFP	positive_fraction_sigma4	37.16224789849769
Pos7	RFP	positive_fraction_sigma4	5.2526160230038865
Pos7	YFP	positive_fraction_sigma4	7.613134242584466
Pos8	RFP	positive_fraction_sigma4	6.156661344858605
Pos8	YFP	positive_fraction_sigma4	12.95049111798708
Pos9	RFP	positive_fraction_sigma4	13.766477004448857
Pos9	YFP	positive_fraction_sigma4	34.133270024335104
Pos0	RFP	positive_fraction_sigma5	17.163553475809074
Pos0	YFP	positive_fraction_sigma5	67.09202508268096
Pos1	RFP	positive_fraction_sigma5	25.63265036197103
Pos1	YFP	positive_fraction_sigma5	30.256725258905885
Pos10	RFP	positive_fraction_sigma5	8.802683408271731
Pos10	YFP	positive_fraction_sigma5	52.588015604962195
Pos11	RFP	positive_fraction_sigma5	9.67321593740545
Pos11	YFP	positive_fraction_sigma5	66.0775541300253
Pos12	RFP	positive_fraction_sigma5	17.99201696384209
Pos12	YFP	positive_fraction_sigma5	
Pos13	RFP	positive_fraction_sigma5	9.937617907849546
Pos13	YFP	positive_fraction_sigma5	65.63669001161578
Pos14	RFP	positive_fraction_sigma5	7.776290470476834
Pos14	YFP	positive_fraction_sigma5	23.665543387639943
Pos15	RFP	positive_fraction_sigma5	11.633107786947292
Pos15	YFP	positive_fraction_sigma5	29.926979122005502
Pos16	RFP	positive_fraction_sigma5	7.860679180896597
Pos16	YFP	positive_fraction_sigma5	29.347995735875184
Pos17	RFP	positive_fraction_sigma5	5.851205443923366
Pos17	YFP	positive_fraction_sigma5	49.80412864118564
Pos18	RFP	positive_fraction_sigma5	10.118302723352436
Pos18	YFP	positive_fraction_sigma5	64.81294996327759
Pos19	RFP	positive_fraction_sigma5	9.59188083108543
Pos19	YFP	positive_fraction_sigma5	65.40981100637775
Pos2	RFP	positive_fraction_sigma5	14.868103093317762
Pos2	YFP	positive_fraction_sigma5	36.030978933393136
Pos20	RFP	positive_fraction_sigma5	12.111342998075905
Pos20	YFP	positive_fraction_sigma5	62.00697251549237
Pos21	RFP	positive_fraction_sigma5	5.816689728199478
Pos21	YFP	positive_fraction_sigma5	9.482083433910274
Pos22	RFP	positive_fraction_sigma5	3.3096598050851176
Pos22	YFP	positive_fraction_sigma5	10.348408216809162
Pos23	RFP	positive_fraction_sigma5	11.132546878400078
Pos23	YFP	positive_fraction_sigma5	31.757802492771667
Pos24	RFP	positive_fraction_sigma5	7.909697940338375
Pos24	YFP	positive_fraction_sigma5	8.073293977384258
Pos25	RFP	positive_fraction_sigma5	5.110016233913268
Pos25	YFP	positive_fraction_sigma5	25.094677542933322
Pos26	RFP	positive_fraction_sigma5	5.446368972127453
Pos26	YFP	positive_fraction_sigma5	23.80584496150873
Pos27	RFP	positive_fraction_sigma5	8.912319444638051
Pos27	YFP	positive_fraction_sigma5	64.18379302823378
Pos28	RFP	positive_fraction_sigma5	8.225120846639998
Pos28	YFP	positive_fraction_sigma5	
Pos29	RFP	positive_fraction_sigma5	24.431489048527087
Pos29	YFP	positive_fraction_sigma5	64.8470693539792
Pos3	RFP	positive_fraction_sigma5	5.74002669931636
Pos3	YFP	positive_fraction_sigma5	27.041629572270942
Pos30	RFP	positive_fraction_sigma5	9.955623537138422
Pos30	YFP	positive_fraction_sigma5	23.876909179237
Pos31	RFP	positive_fraction_sigma5	9.678923055164562
Pos31	YFP	positive_fraction_sigma5	64.26678247080733
Pos32	RFP	positive_fraction_sigma5	9.953379316815711
Pos32	YFP	positive_fraction_sigma5	65.17913405283926
Pos33	RFP	positive_fraction_sigma5	0.0
Pos33	YFP	positive_fraction_sigma5	64.58350995275089
Pos34	RFP	positive_fraction_sigma5	13.015209308021438
Pos34	YFP	positive_fraction_sigma5	9.225835448460517
Pos35	RFP	positive_fraction_sigma5	9.223502746766856
Pos35	YFP	positive_fraction_sigma5	66.55054279317389
Pos36	RFP	positive_fraction_sigma5	8.570065502627573
Pos36	YFP	positive_fraction_sigma5	
Pos37	RFP	positive_fraction_sigma5	7.012253279247752
Pos37	YFP	positive_fraction_sigma5	25.469648249550623
Pos38	RFP	positive_fraction_sigma5	11.476328246604016
Pos38	YFP	positive_fraction_sigma5	32.65971786147705
Pos39	RFP	positive_fraction_sigma5	8.318276204776382
Pos39	YFP	positive_fraction_sigma5	24.74790402997353
Pos4	RFP	positive_fraction_sigma5	4.87849400994514
Pos4	YFP	positive_fraction_sigma5	60.14381699176845
Pos40	RFP	positive_fraction_sigma5	8.855093617973992
Pos40	YFP	positive_fraction_sigma5	62.69340206191308
Pos41	RFP	positive_fraction_sigma5	15.394408958839456
Pos41	YFP	positive_fraction_sigma5	33.00017634163203
Pos42	RFP	positive_fraction_sigma5	19.02284546154534
Pos42	YFP	positive_fraction_sigma5	58.170438485300814
Pos43	RFP	positive_fraction_sigma5	9.555397621803055
Pos43	YFP	positive_fraction_sigma5	24.890469896189675
Pos44	RFP	positive_fraction_sigma5	11.99825343654349
Pos44	YFP	positive_fraction_sigma5	65.5004291178245
Pos45	RFP	positive_fraction_sigma5	14.72144128518699
Pos45	YFP	positive_fraction_sigma5	47.89330714127653
Pos46	RFP	positive_fraction_sigma5	24.731923457842928
Pos46	YFP	positive_fraction_sigma5	60.67225106537862
Pos47	RFP	positive_fraction_sigma5	4.286097350130348
Pos47	YFP	positive_fraction_sigma5	9.839945227305654
Pos48	RFP	positive_fraction_sigma5	11.9256532521339
Pos48	YFP	positive_fraction_sigma5	23.835527759606098
Pos49	RFP	positive_fraction_sigma5	13.375058541347325
Pos49	YFP	positive_fraction_sigma5	31.39468758000163
Pos5	RFP	positive_fraction_sigma5	8.794485639664032
Pos5	YFP	positive_fraction_sigma5	55.696460659193775
Pos50	RFP	positive_fraction_sigma5	13.276246037526757
Pos50	YFP	positive_fraction_sigma5	53.10467621144457
Pos51	RFP	positive_fraction_sigma5	6.086319160600266
Pos51	YFP	positive_fraction_sigma5	25.44844398266627
Pos52	RFP	positive_fraction_sigma5	9.030919224883503
Pos52	YFP	positive_fraction_sigma5	61.99749230531226
Pos53	RFP	positive_fraction_sigma5	9.753118625946751
Pos53	YFP	positive_fraction_sigma5	23.88895863810941
Pos54	RFP	positive_fraction_sigma5	22.262832832741474
Pos54	YFP	positive_fraction_sigma5	60.941101153808916
Pos55	RFP	positive_fraction_sigma5	11.710165713503669
Pos55	YFP	positive_fraction_sigma5	28.638006743567995
Pos56	RFP	positive_fraction_sigma5	26.694604635580067
Pos56	YFP	positive_fraction_sigma5	47.868878170850444
Pos57	RFP	positive_fraction_sigma5	2.9022771988033176
Pos57	YFP	positive_fraction_sigma5	11.514075123089233
Pos58	RFP	positive_fraction_sigma5	6.903685658810232
Pos58	YFP	positive_fraction_sigma5	18.121138041896707
Pos59	RFP	positive_fraction_sigma5	3.141087508641608
Pos59	YFP	positive_fraction_sigma5	7.870104355799371
Pos6	RFP	positive_fraction_sigma5	10.706110094582085
Pos6	YFP	positive_fraction_sigma5	25.73678113663802
Pos60	RFP	positive_fraction_sigma5	12.591492023776645
Pos60	YFP	positive_fraction_sigma5	19.2664909140188
Pos61	RFP	positive_fraction_sigma5	11.528121026851371
Pos61	YFP	positive_fraction_sigma5	23.35275225038406
Pos62	RFP	positive_fraction_sigma5	8.546803559835451
Pos62	YFP	positive_fraction_sigma5	57.808095697403125
Pos63	RFP	positive_fraction_sigma5	13.291612483118062
Pos63	YFP	positive_fraction_sigma5	23.707439010682144
Pos64	RFP	positive_fraction_sigma5	11.00073330568261
Pos64	YFP	positive_fraction_sigma5	36.875527788786705
Pos7	RFP	positive_fraction_sigma5	4.06026727210924
Pos7	YFP	positive_fraction_sigma5	8.861817114712784
Pos8	RFP	positive_fraction_sigma5	6.464339646725179
Pos8	YFP	positive_fraction_sigma5	14.922905578997145
Pos9	RFP	positive_fraction_sigma5	17.723059315200064
Pos9	YFP	positive_fraction_sigma5	35.29254090502774
Pos0	RFP	positive_mean_intensity_sigma2_z	24.820687773781533
Pos0	YFP	positive_mean_intensity_sigma2_z	
Pos1	RFP	positive_mean_intensity_sigma2_z	27.80488741947581
Pos1	YFP	positive_mean_intensity_sigma2_z	27.913207665784796
Pos10	RFP	positive_mean_intensity_sigma2_z	14.78965524595889
Pos10	YFP	positive_mean_intensity_sigma2_z	44.64875824031213
Pos11	RFP	positive_mean_intensity_sigma2_z	15.361057987490017
Pos11	YFP	positive_mean_intensity_sigma2_z	25.73319429935187
Pos12	RFP	positive_mean_intensity_sigma2_z	16.399148474082885
Pos12	YFP	positive_mean_intensity_sigma2_z	
Pos13	RFP	positive_mean_intensity_sigma2_z	13.308090092708895
Pos13	YFP	positive_mean_intensity_sigma2_z	55.91871796961222
Pos14	RFP	positive_mean_intensity_sigma2_z	20.87770908263784
Pos14	YFP	positive_mean_intensity_sigma2_z	33.5363396702953
Pos15	RFP	positive_mean_intensity_sigma2_z	23.75300194617125
Pos15	YFP	positive_mean_intensity_sigma2_z	35.49652899370804
Pos16	RFP	positive_mean_intensity_sigma2_z	19.269295027490557
Pos16	YFP	positive_mean_intensity_sigma2_z	14.245038950266945
Pos17	RFP	positive_mean_intensity_sigma2_z	13.984863838296494
Pos17	YFP	positive_mean_intensity_sigma2_z	33.64471883360112
Pos18	RFP	positive_mean_intensity_sigma2_z	13.173972104353679
Pos18	YFP	positive_mean_intensity_sigma2_z	9.658403809087606
Pos19	RFP	positive_mean_intensity_sigma2_z	8.780310540819768
Pos19	YFP	positive_mean_intensity_sigma2_z	63.979789221923895
Pos2	RFP	positive_mean_intensity_sigma2_z	26.41819757264845
Pos2	YFP	positive_mean_intensity_sigma2_z	
Pos20	RFP	positive_mean_intensity_sigma2_z	14.920401395808394
Pos20	YFP	positive_mean_intensity_sigma2_z	59.726353267626365
Pos21	RFP	positive_mean_intensity_sigma2_z	10.003859557455105
Pos21	YFP	positive_mean_intensity_sigma2_z	5.922203247088152
Pos22	RFP	positive_mean_intensity_sigma2_z	13.403907581380867
Pos22	YFP	positive_mean_intensity_sigma2_z	29.86667518415452
Pos23	RFP	positive_mean_intensity_sigma2_z	14.235090127748787
Pos23	YFP	positive_mean_intensity_sigma2_z	32.43886758319243
Pos24	RFP	positive_mean_intensity_sigma2_z	15.404627420522218
Pos24	YFP	positive_mean_intensity_sigma2_z	7.379458245569912
Pos25	RFP	positive_mean_intensity_sigma2_z	15.980964615672988
Pos25	YFP	positive_mean_intensity_sigma2_z	23.99174136632825
Pos26	RFP	positive_mean_intensity_sigma2_z	12.171425906276104
Pos26	YFP	positive_mean_intensity_sigma2_z	21.723005461293756
Pos27	RFP	positive_mean_intensity_sigma2_z	23.679119186244314
Pos27	YFP	positive_mean_intensity_sigma2_z	
Pos28	RFP	positive_mean_intensity_sigma2_z	8.849036151652028
Pos28	YFP	positive_mean_intensity_sigma2_z	
Pos29	RFP	positive_mean_intensity_sigma2_z	0.0
Pos29	YFP	positive_mean_intensity_sigma2_z	13.264737231973937
Pos3	RFP	positive_mean_intensity_sigma2_z	18.088077375101427
Pos3	YFP	positive_mean_intensity_sigma2_z	40.795079674680736
Pos30	RFP	positive_mean_intensity_sigma2_z	14.72196913498164
Pos30	YFP	positive_mean_intensity_sigma2_z	29.401495952982664
Pos31	RFP	positive_mean_intensity_sigma2_z	27.990470670619615
Pos31	YFP	positive_mean_intensity_sigma2_z	58.146143641115195
Pos32	RFP	positive_mean_intensity_sigma2_z	13.911771659999724
Pos32	YFP	positive_mean_intensity_sigma2_z	3.3813094210203394
Pos33	RFP	positive_mean_intensity_sigma2_z	51.12852394284495
Pos33	YFP	positive_mean_intensity_sigma2_z	
Pos34	RFP	positive_mean_intensity_sigma2_z	23.47000011887916
Pos34	YFP	positive_mean_intensity_sigma2_z	5.740487281147661
Pos35	RFP	positive_mean_intensity_sigma2_z	12.034882465669671
Pos35	YFP	positive_mean_intensity_sigma2_z	4.297240126320029
Pos36	RFP	positive_mean_intensity_sigma2_z	10.158769262163934
Pos36	YFP	positive_mean_intensity_sigma2_z	4.101460554281985
Pos37	RFP	positive_mean_intensity_sigma2_z	15.137448179102693
Pos37	YFP	positive_mean_intensity_sigma2_z	24.39947576796284
Pos38	RFP	positive_mean_intensity_sigma2_z	26.58177601131583
Pos38	YFP	positive_mean_intensity_sigma2_z	25.522436879600118
Pos39	RFP	positive_mean_intensity_sigma2_z	18.381407188932393
Pos39	YFP	positive_mean_intensity_sigma2_z	25.95202466929575
Pos4	RFP	positive_mean_intensity_sigma2_z	14.743339703995323
Pos4	YFP	positive_mean_intensity_sigma2_z	24.435277073652227
Pos40	RFP	positive_mean_intensity_sigma2_z	9.977236514830347
Pos40	YFP	positive_mean_intensity_sigma2_z	12.825949491475662
Pos41	RFP	positive_mean_intensity_sigma2_z	29.375769753644967
Pos41	YFP	positive_mean_intensity_sigma2_z	20.92804034924023
Pos42	RFP	positive_mean_intensity_sigma2_z	1.7415283744488843
Pos42	YFP	positive_mean_intensity_sigma2_z	2.181859021308632
Pos43	RFP	positive_mean_intensity_sigma2_z	15.66287205788946
Pos43	YFP	positive_mean_intensity_sigma2_z	15.611072002274703
Pos44	RFP	positive_mean_intensity_sigma2_z	21.930790726573786
Pos44	YFP	positive_mean_intensity_sigma2_z	
Pos45	RFP	positive_mean_intensity_sigma2_z	27.52677403722094
Pos45	YFP	positive_mean_intensity_sigma2_z	48.239271635493
Pos46	RFP	positive_mean_intensity_sigma2_z	24.307380728573325
Pos46	YFP	positive_mean_intensity_sigma2_z	18.798533708009362
Pos47	RFP	positive_mean_intensity_sigma2_z	17.562161972220654
Pos47	YFP	positive_mean_intensity_sigma2_z	15.62921260858933
Pos48	RFP	positive_mean_intensity_sigma2_z	27.394686059151645
Pos48	YFP	positive_mean_intensity_sigma2_z	
Pos49	RFP	positive_mean_intensity_sigma2_z	23.929701435068573
Pos49	YFP	positive_mean_intensity_sigma2_z	26.454211104520194
Pos5	RFP	positive_mean_intensity_sigma2_z	15.693778776327042
Pos5	YFP	positive_mean_intensity_sigma2_z	7.032700268951647
Pos50	RFP	positive_mean_intensity_sigma2_z	15.47910330636762
Pos50	YFP	positive_mean_intensity_sigma2_z	
Pos51	RFP	positive_mean_intensity_sigma2_z	12.609222978011196
Pos51	YFP	positive_mean_intensity_sigma2_z	0.0
Pos52	RFP	positive_mean_intensity_sigma2_z	13.592275188278792
Pos52	YFP	positive_mean_intensity_sigma2_z	
Pos53	RFP	positive_mean_intensity_sigma2_z	18.363440041927927
Pos53	YFP	positive_mean_intensity_sigma2_z	28.038041466109192
Pos54	RFP	positive_mean_intensity_sigma2_z	32.941178797566145
Pos54	YFP	positive_mean_intensity_sigma2_z	7.741830137784926
Pos55	RFP	positive_mean_intensity_sigma2_z	23.308751634510614
Pos55	YFP	positive_mean_intensity_sigma2_z	40.58496900411409
Pos56	RFP	positive_mean_intensity_sigma2_z	55.41866388121234
Pos56	YFP	positive_mean_intensity_sigma2_z	7.418459823062727
Pos57	RFP	positive_mean_intensity_sigma2_z	19.232314811223116
Pos57	YFP	positive_mean_intensity_sigma2_z	27.530930021739373
Pos58	RFP	positive_mean_intensity_sigma2_z	17.47421551514546
Pos58	YFP	positive_mean_intensity_sigma2_z	38.269796935786076
Pos59	RFP	positive_mean_intensity_sigma2_z	17.406663655610263
Pos59	YFP	positive_mean_intensity_sigma2_z	23.17619277211858
Pos6	RFP	positive_mean_intensity_sigma2_z	20.903390628076707
Pos6	YFP	positive_mean_intensity_sigma2_z	22.628977521790965
Pos60	RFP	positive_mean_intensity_sigma2_z	17.60873479486712
Pos60	YFP	positive_mean_intensity_sigma2_z	19.74036408280195
Pos61	RFP	positive_mean_intensity_sigma2_z	22.69095906166702
Pos61	YFP	positive_mean_intensity_sigma2_z	35.71916253112516
Pos62	RFP	positive_mean_intensity_sigma2_z	19.04661009078531
Pos62	YFP	positive_mean_intensity_sigma2_z	31.721481196882287
Pos63	RFP	positive_mean_intensity_sigma2_z	22.58182417989484
Pos63	YFP	positive_mean_intensity_sigma2_z	17.166136535021412
Pos64	RFP	positive_mean_intensity_sigma2_z	21.359151470655927
Pos64	YFP	positive_mean_intensity_sigma2_z	39.49962529300362
Pos7	RFP	positive_mean_intensity_sigma2_z	15.421089692863674
Pos7	YFP	positive_mean_intensity_sigma2_z	34.110277296611805
Pos8	RFP	positive_mean_intensity_sigma2_z	26.02415518353948
Pos8	YFP	positive_mean_intensity_sigma2_z	23.849750635418935
Pos9	RFP	positive_mean_intensity_sigma2_z	26.09934069535149
Pos9	YFP	positive_mean_intensity_sigma2_z	28.41465632939468
Pos0	RFP	positive_mean_intensity_sigma3_z	21.29476292006622
Pos0	YFP	positive_mean_intensity_sigma3_z	
Pos1	RFP	positive_mean_intensity_sigma3_z	27.510136336951756
Pos1	YFP	positive_mean_intensity_sigma3_z	
Pos10	RFP	positive_mean_intensity_sigma3_z	16.844866003862986
Pos10	YFP	positive_mean_intensity_sigma3_z	
Pos11	RFP	positive_mean_intensity_sigma3_z	16.215110066076857
Pos11	YFP	positive_mean_intensity_sigma3_z	26.038374073230813
Pos12	RFP	positive_mean_intensity_sigma3_z	15.868154273132646
Pos12	YFP	positive_mean_intensity_sigma3_z	
Pos13	RFP	positive_mean_intensity_sigma3_z	14.53972214277591
Pos13	YFP	positive_mean_intensity_sigma3_z	
Pos14	RFP	positive_mean_intensity_sigma3_z	21.343852725455537
Pos14	YFP	positive_mean_intensity_sigma3_z	27.82714537112849
Pos15	RFP	positive_mean_intensity_sigma3_z	23.96886906229744
Pos15	YFP	positive_mean_intensity_sigma3_z	35.575803662049516
Pos16	RFP	positive_mean_intensity_sigma3_z	19.728700690217895
Pos16	YFP	positive_mean_intensity_sigma3_z	42.64608180547159
Pos17	RFP	positive_mean_intensity_sigma3_z	14.708921962880042
Pos17	YFP	positive_mean_intensity_sigma3_z	27.47815634384367
Pos18	RFP	positive_mean_intensity_sigma3_z	12.180436918072994
Pos18	YFP	positive_mean_intensity_sigma3_z	7.5793649652460395
Pos19	RFP	positive_mean_intensity_sigma3_z	8.87278773558503
Pos19	YFP	positive_mean_intensity_sigma3_z	10.107511475597985
Pos2	RFP	positive_mean_intensity_sigma3_z	26.699002643417554
Pos2	YFP	positive_mean_intensity_sigma3_z	
Pos20	RFP	positive_mean_intensity_sigma3_z	13.239936009721204
Pos20	YFP	positive_mean_intensity_sigma3_z	54.37912753309825
Pos21	RFP	positive_mean_intensity_sigma3_z	10.037034833334932
Pos21	YFP	positive_mean_intensity_sigma3_z	5.655160101739574
Pos22	RFP	positive_mean_intensity_sigma3_z	13.807638074366873
Pos22	YFP	positive_mean_intensity_sigma3_z	29.69154168984204
Pos23	RFP	positive_mean_intensity_sigma3_z	14.403690639942075
Pos23	YFP	positive_mean_intensity_sigma3_z	33.417376166841116
Pos24	RFP	positive_mean_intensity_sigma3_z	15.687586776357584
Pos24	YFP	positive_mean_intensity_sigma3_z	7.154419470454002
Pos25	RFP	positive_mean_intensity_sigma3_z	16.012260981597517
Pos25	YFP	positive_mean_intensity_sigma3_z	11.058304917729998
Pos26	RFP	positive_mean_intensity_sigma3_z	12.192905420988245
Pos26	YFP	positive_mean_intensity_sigma3_z	22.55821528592857
Pos27	RFP	positive_mean_intensity_sigma3_z	24.299497119778305
Pos27	YFP	positive_mean_intensity_sigma3_z	
Pos28	RFP	positive_mean_intensity_sigma3_z	11.351762854023297
Pos28	YFP	positive_mean_intensity_sigma3_z	
Pos29	RFP	positive_mean_intensity_sigma3_z	0.0
Pos29	YFP	positive_mean_intensity_sigma3_z	
Pos3	RFP	positive_mean_intensity_sigma3_z	18.105948145474965
Pos3	YFP	positive_mean_intensity_sigma3_z	41.08377556916841
Pos30	RFP	positive_mean_intensity_sigma3_z	15.641240070250893
Pos30	YFP	positive_mean_intensity_sigma3_z	34.61030833563412
Pos31	RFP	positive_mean_intensity_sigma3_z	23.739317698071705
Pos31	YFP	positive_mean_intensity_sigma3_z	
Pos32	RFP	positive_mean_intensity_sigma3_z	26.30783294778202
Pos32	YFP	positive_mean_intensity_sigma3_z	3.510548453483578
Pos33	RFP	positive_mean_intensity_sigma3_z	51.858193749943226
Pos33	YFP	positive_mean_intensity_sigma3_z	
Pos34	RFP	positive_mean_intensity_sigma3_z	17.874802044109284
Pos34	YFP	positive_mean_intensity_sigma3_z	6.838070231380301
Pos35	RFP	positive_mean_intensity_sigma3_z	13.66879975002575
Pos35	YFP	positive_mean_intensity_sigma3_z	7.449839939467061
Pos36	RFP	positive_mean_intensity_sigma3_z	9.479621984411502
Pos36	YFP	positive_mean_intensity_sigma3_z	
Pos37	RFP	positive_mean_intensity_sigma3_z	16.96941995772293
Pos37	YFP	positive_mean_intensity_sigma3_z	
Pos38	RFP	positive_mean_intensity_sigma3_z	28.425138481173803
Pos38	YFP	positive_mean_intensity_sigma3_z	30.220856237221856
Pos39	RFP	positive_mean_intensity_sigma3_z	21.294652498351645
Pos39	YFP	positive_mean_intensity_sigma3_z	22.665557365971814
Pos4	RFP	positive_mean_intensity_sigma3_z	14.390765155527562
Pos4	YFP	positive_mean_intensity_sigma3_z	22.156506840588285
Pos40	RFP	positive_mean_intensity_sigma3_z	12.986173949541458
Pos40	YFP	positive_mean_intensity_sigma3_z	
Pos41	RFP	positive_mean_intensity_sigma3_z	28.18286528417628
Pos41	YFP	positive_mean_intensity_sigma3_z	
Pos42	RFP	positive_mean_intensity_sigma3_z	2.0904951288866385
Pos42	YFP	positive_mean_intensity_sigma3_z	7.941786260582497
Pos43	RFP	positive_mean_intensity_sigma3_z	16.620081032356705
Pos43	YFP	positive_mean_intensity_sigma3_z	
Pos44	RFP	positive_mean_intensity_sigma3_z	23.422206315330005
Pos44	YFP	positive_mean_intensity_sigma3_z	
Pos45	RFP	positive_mean_intensity_sigma3_z	25.11672362870481
Pos45	YFP	positive_mean_intensity_sigma3_z	
Pos46	RFP	positive_mean_intensity_sigma3_z	24.864077564494924
Pos46	YFP	positive_mean_intensity_sigma3_z	57.26066252980095
Pos47	RFP	positive_mean_intensity_sigma3_z	18.249337323689968
Pos47	YFP	positive_mean_intensity_sigma3_z	15.396605806694373
Pos48	RFP	positive_mean_intensity_sigma3_z	27.72203894970751
Pos48	YFP	positive_mean_intensity_sigma3_z	
Pos49	RFP	positive_mean_intensity_sigma3_z	24.60801994702476
Pos49	YFP	positive_mean_intensity_sigma3_z	
Pos5	RFP	positive_mean_intensity_sigma3_z	16.722755326323835
Pos5	YFP	positive_mean_intensity_sigma3_z	10.76598841969911
Pos50	RFP	positive_mean_intensity_sigma3_z	17.094165979333575
Pos50	YFP	positive_mean_intensity_sigma3_z	
Pos51	RFP	positive_mean_intensity_sigma3_z	13.144604206421892
Pos51	YFP	positive_mean_intensity_sigma3_z	1.7571384724709374
Pos52	RFP	positive_mean_intensity_sigma3_z	15.625159688575941
Pos52	YFP	positive_mean_intensity_sigma3_z	
Pos53	RFP	positive_mean_intensity_sigma3_z	20.117419251731988
Pos53	YFP	positive_mean_intensity_sigma3_z	32.8748749993537
Pos54	RFP	positive_mean_intensity_sigma3_z	37.42588859385587
Pos54	YFP	positive_mean_intensity_sigma3_z	54.55900057748474
Pos55	RFP	positive_mean_intensity_sigma3_z	23.760985809111286
Pos55	YFP	positive_mean_intensity_sigma3_z	37.990559565994886
Pos56	RFP	positive_mean_intensity_sigma3_z	55.68272265620994
Pos56	YFP	positive_mean_intensity_sigma3_z	28.518297236211026
Pos57	RFP	positive_mean_intensity_sigma3_z	19.32364140787125
Pos57	YFP	positive_mean_intensity_sigma3_z	28.06718589828926
Pos58	RFP	positive_mean_intensity_sigma3_z	17.13406848873865
Pos58	YFP	positive_mean_intensity_sigma3_z	41.16313254979607
Pos59	RFP	positive_mean_intensity_sigma3_z	17.981506660758352
Pos59	YFP	positive_mean_intensity_sigma3_z	23.278184158745
Pos6	RFP	positive_mean_intensity_sigma3_z	20.294676762704405
Pos6	YFP	positive_mean_intensity_sigma3_z	24.242968727073286
Pos60	RFP	positive_mean_intensity_sigma3_z	17.413575446010352
Pos60	YFP	positive_mean_intensity_sigma3_z	19.51129536125877
Pos61	RFP	positive_mean_intensity_sigma3_z	23.568813587753024
Pos61	YFP	positive_mean_intensity_sigma3_z	32.9669877933125
Pos62	RFP	positive_mean_intensity_sigma3_z	25.94178210559629
Pos62	YFP	positive_mean_intensity_sigma3_z	
Pos63	RFP	positive_mean_intensity_sigma3_z	22.03770088341001
Pos63	YFP	positive_mean_intensity_sigma3_z	19.365620201845026
Pos64	RFP	positive_mean_intensity_sigma3_z	22.95257597315692
Pos64	YFP	positive_mean_intensity_sigma3_z	40.84454523534036
Pos7	RFP	positive_mean_intensity_sigma3_z	15.25904491390279
Pos7	YFP	positive_mean_intensity_sigma3_z	34.47623613760654
Pos8	RFP	positive_mean_intensity_sigma3_z	25.9956987813397
Pos8	YFP	positive_mean_intensity_sigma3_z	24.313868707493725
Pos9	RFP	positive_mean_intensity_sigma3_z	28.46990999381921
Pos9	YFP	positive_mean_intensity_sigma3_z	
Pos0	RFP	positive_mean_intensity_sigma4_z	13.342115530219234
Pos0	YFP	positive_mean_intensity_sigma4_z	
Pos1	RFP	positive_mean_intensity_sigma4_z	12.034019618198709
Pos1	YFP	positive_mean_intensity_sigma4_z	
Pos10	RFP	positive_mean_intensity_sigma4_z	18.299948407940946
Pos10	YFP	positive_mean_intensity_sigma4_z	
Pos11	RFP	positive_mean_intensity_sigma4_z	16.346957843262285
Pos11	YFP	positive_mean_intensity_sigma4_z	
Pos12	RFP	positive_mean_intensity_sigma4_z	13.95418772551884
Pos12	YFP	positive_mean_intensity_sigma4_z	
